,tau,QTQP_equil,Clarabel
0,1.0,0.5555555555555556,0.6111111111111112
1,1.0092621909870476,0.5555555555555556,0.6111111111111112
2,1.0186101701559758,0.5555555555555556,0.6111111111111112
3,1.0280447320933093,0.5555555555555556,0.6111111111111112
4,1.0375666787451858,0.5555555555555556,0.6111111111111112
5,1.0471768194855202,0.5555555555555556,0.6111111111111112
6,1.0568759711848041,0.5555555555555556,0.6111111111111112
7,1.0666649582795393,0.5555555555555556,0.6111111111111112
8,1.0765446128423155,0.5555555555555556,0.6111111111111112
9,1.0865157746525382,0.5555555555555556,0.6111111111111112
10,1.0965792912678098,0.6111111111111112,0.6111111111111112
11,1.1067360180959736,0.6111111111111112,0.6111111111111112
12,1.116986818467823,0.6111111111111112,0.6111111111111112
13,1.1273325637104867,0.6111111111111112,0.6111111111111112
14,1.1377741332214912,0.6111111111111112,0.6111111111111112
15,1.148312414543511,0.6111111111111112,0.6111111111111112
16,1.158948303439811,0.6111111111111112,0.6111111111111112
17,1.1696827039703852,0.6111111111111112,0.6111111111111112
18,1.180516528568805,0.6111111111111112,0.6111111111111112
19,1.1914506981197759,0.6111111111111112,0.6111111111111112
20,1.2024861420374122,0.6111111111111112,0.6111111111111112
21,1.2136237983442408,0.6111111111111112,0.6666666666666666
22,1.2248646137509314,0.6111111111111112,0.6666666666666666
23,1.2362095437367686,0.6111111111111112,0.6666666666666666
24,1.2476595526308696,0.6111111111111112,0.6666666666666666
25,1.259215613694151,0.6111111111111112,0.6666666666666666
26,1.2708787092020586,0.6111111111111112,0.6666666666666666
27,1.2826498305280605,0.6111111111111112,0.6666666666666666
28,1.2945299782279156,0.6111111111111112,0.6666666666666666
29,1.306520162124721,0.6111111111111112,0.6666666666666666
30,1.3186214013947486,0.6111111111111112,0.6666666666666666
31,1.330834724654075,0.6111111111111112,0.6666666666666666
32,1.343161170046016,0.6111111111111112,0.6666666666666666
33,1.3556017853293685,0.6111111111111112,0.6666666666666666
34,1.3681576279674716,0.6111111111111112,0.6666666666666666
35,1.3808297652180925,0.6111111111111112,0.6666666666666666
36,1.3936192742241424,0.6111111111111112,0.6666666666666666
37,1.406527242105237,0.6111111111111112,0.6666666666666666
38,1.4195547660501011,0.6111111111111112,0.6666666666666666
39,1.4327029534098308,0.6111111111111112,0.6666666666666666
40,1.4459729217920199,0.6111111111111112,0.7222222222222222
41,1.4593657991557567,0.6111111111111112,0.7222222222222222
42,1.4728827239075026,0.6111111111111112,0.7222222222222222
43,1.4865248449978568,0.6111111111111112,0.7222222222222222
44,1.5002933220192183,0.6111111111111112,0.7222222222222222
45,1.5141893253043521,0.6111111111111112,0.7222222222222222
46,1.5282140360258698,0.6111111111111112,0.7222222222222222
47,1.5423686462966282,0.6111111111111112,0.7222222222222222
48,1.5566543592710615,0.6111111111111112,0.7222222222222222
49,1.5710723892474503,0.6111111111111112,0.7222222222222222
50,1.5856239617711374,0.6111111111111112,0.7222222222222222
51,1.6003103137387007,0.6111111111111112,0.7222222222222222
52,1.6151326935030905,0.6111111111111112,0.7222222222222222
53,1.6300923609797406,0.6111111111111112,0.7222222222222222
54,1.6451905877536626,0.6111111111111112,0.7222222222222222
55,1.66042865718753,0.6111111111111112,0.7222222222222222
56,1.6758078645307677,0.6111111111111112,0.7222222222222222
57,1.691329517029648,0.6111111111111112,0.7222222222222222
58,1.7069949340384074,0.6111111111111112,0.7222222222222222
59,1.722805447131394,0.6111111111111112,0.7222222222222222
60,1.7387624002162507,0.6111111111111112,0.7222222222222222
61,1.754867149648151,0.6111111111111112,0.7222222222222222
62,1.7711210643450879,0.6111111111111112,0.7222222222222222
63,1.787525525904235,0.6111111111111112,0.7222222222222222
64,1.8040819287193828,0.6111111111111112,0.7222222222222222
65,1.820791680099463,0.6111111111111112,0.7222222222222222
66,1.8376562003881711,0.6111111111111112,0.7222222222222222
67,1.8546769230846987,0.6111111111111112,0.7222222222222222
68,1.8718552949655787,0.6111111111111112,0.7222222222222222
69,1.8891927762076663,0.6111111111111112,0.7222222222222222
70,1.9066908405122525,0.6111111111111112,0.7222222222222222
71,1.924350975230331,0.6111111111111112,0.7222222222222222
72,1.9421746814890257,0.6111111111111112,0.7222222222222222
73,1.9601634743191854,0.6111111111111112,0.7222222222222222
74,1.9783188827841642,0.6111111111111112,0.7222222222222222
75,1.996642450109794,0.6111111111111112,0.7222222222222222
76,2.0151357338155576,0.6111111111111112,0.7222222222222222
77,2.0338003058469813,0.6111111111111112,0.7222222222222222
78,2.052637752709252,0.6666666666666666,0.7222222222222222
79,2.071649675602069,0.6666666666666666,0.7222222222222222
80,2.0908376905557504,0.6666666666666666,0.7222222222222222
81,2.1102034285685956,0.6666666666666666,0.7222222222222222
82,2.12974853574552,0.6666666666666666,0.7222222222222222
83,2.14947467343798,0.6666666666666666,0.7222222222222222
84,2.1693835183851844,0.6666666666666666,0.7222222222222222
85,2.1894767628566214,0.6666666666666666,0.7222222222222222
86,2.209756114795902,0.6666666666666666,0.7222222222222222
87,2.2302232979659378,0.6666666666666666,0.7222222222222222
88,2.2508800520954613,0.6666666666666666,0.7222222222222222
89,2.2717281330269055,0.6666666666666666,0.7222222222222222
90,2.2927693128656492,0.6666666666666666,0.7222222222222222
91,2.314005380130653,0.6666666666666666,0.7222222222222222
92,2.3354381399064787,0.6666666666666666,0.7222222222222222
93,2.3570694139967276,0.6666666666666666,0.7222222222222222
94,2.3789010410788936,0.6666666666666666,0.7222222222222222
95,2.4009348768606524,0.6666666666666666,0.7222222222222222
96,2.4231727942375993,0.6666666666666666,0.7222222222222222
97,2.445616683452446,0.6666666666666666,0.7222222222222222
98,2.468268452255692,0.6666666666666666,0.7222222222222222
99,2.491130026067789,0.6666666666666666,0.7222222222222222
100,2.5142033481427974,0.6666666666666666,0.7222222222222222
101,2.5374903797335704,0.6666666666666666,0.7222222222222222
102,2.5609931002584587,0.6666666666666666,0.7222222222222222
103,2.5847135074695635,0.6666666666666666,0.7222222222222222
104,2.608653617622548,0.6666666666666666,0.7777777777777778
105,2.632815465648021,0.6666666666666666,0.7777777777777778
106,2.6572011053245053,0.6666666666666666,0.7777777777777778
107,2.681812609453015,0.6666666666666666,0.7777777777777778
108,2.7066520700332415,0.6666666666666666,0.7777777777777778
109,2.7317215984413767,0.6666666666666666,0.7777777777777778
110,2.7570233256095835,0.6666666666666666,0.7777777777777778
111,2.7825594022071245,0.6666666666666666,0.7777777777777778
112,2.808331998823172,0.6666666666666666,0.7777777777777778
113,2.8343433061513092,0.6666666666666666,0.7777777777777778
114,2.8605955351757424,0.6666666666666666,0.7777777777777778
115,2.887090917359236,0.6666666666666666,0.7777777777777778
116,2.9138317048327873,0.6666666666666666,0.7777777777777778
117,2.940820170587063,0.6666666666666666,0.7777777777777778
118,2.9680586086656024,0.6666666666666666,0.7777777777777778
119,2.9955493343598136,0.6666666666666666,0.8333333333333334
120,3.0232946844057773,0.6666666666666666,0.8333333333333334
121,3.0512970171828697,0.6666666666666666,0.8333333333333334
122,3.079558712914226,0.6666666666666666,0.8333333333333334
123,3.108082173869064,0.6666666666666666,0.8333333333333334
124,3.1368698245668774,0.6666666666666666,0.8333333333333334
125,3.1659241119835224,0.6666666666666666,0.8333333333333334
126,3.195247505759212,0.6666666666666666,0.8333333333333334
127,3.2248424984084414,0.6666666666666666,0.8333333333333334
128,3.254711605531848,0.6666666666666666,0.8333333333333334
129,3.2848573660300446,0.6666666666666666,0.8333333333333334
130,3.315282342319425,0.6666666666666666,0.8333333333333334
131,3.345989120549973,0.6666666666666666,0.8333333333333334
132,3.3769803108250906,0.6666666666666666,0.8333333333333334
133,3.408258547423452,0.6666666666666666,0.8333333333333334
134,3.4398264890229253,0.6666666666666666,0.8333333333333334
135,3.4716868189265613,0.7222222222222222,0.8333333333333334
136,3.503842245290674,0.7777777777777778,0.8333333333333334
137,3.536295501355042,0.7777777777777778,0.8333333333333334
138,3.5690493456752295,0.7777777777777778,0.8333333333333334
139,3.602106562357071,0.7777777777777778,0.8333333333333334
140,3.6354699612933197,0.7777777777777778,0.8333333333333334
141,3.6691423784024932,0.7777777777777778,0.8333333333333334
142,3.703126675869926,0.7777777777777778,0.8333333333333334
143,3.737425742391064,0.7777777777777778,0.8333333333333334
144,3.7720424934169983,0.7777777777777778,0.8333333333333334
145,3.806979871402286,0.7777777777777778,0.8333333333333334
146,3.84224084605506,0.7777777777777778,0.8333333333333334
147,3.877828414589456,0.7777777777777778,0.8333333333333334
148,3.913745601980384,0.7777777777777778,0.8333333333333334
149,3.949995461220644,0.7777777777777778,0.8333333333333334
150,3.9865810735804406,0.7777777777777778,0.8333333333333334
151,4.023505548869292,0.7777777777777778,0.8333333333333334
152,4.060772025700365,0.7777777777777778,0.8333333333333334
153,4.0983836717572615,0.7777777777777778,0.8333333333333334
154,4.136343684063275,0.7777777777777778,0.8333333333333334
155,4.174655289253137,0.8333333333333334,0.8333333333333334
156,4.213321743847288,0.8333333333333334,0.8333333333333334
157,4.252346334528682,0.8333333333333334,0.8333333333333334
158,4.291732378422157,0.8888888888888888,0.8333333333333334
159,4.3314832233764,0.8888888888888888,0.8333333333333334
160,4.371602248248505,0.8888888888888888,0.8333333333333334
161,4.412092863191189,0.8888888888888888,0.8333333333333334
162,4.452958509942655,0.8888888888888888,0.8333333333333334
163,4.494202662119142,0.8888888888888888,0.8333333333333334
164,4.535828825510188,0.8888888888888888,0.8333333333333334
165,4.577840538376619,0.8888888888888888,0.8333333333333334
166,4.6202413717513116,0.8888888888888888,0.8333333333333334
167,4.663034929742731,0.8888888888888888,0.8333333333333334
168,4.7062248498412815,0.8888888888888888,0.8333333333333334
169,4.749814803228501,0.8888888888888888,0.8333333333333334
170,4.79380849508911,0.8888888888888888,0.8333333333333334
171,4.838209664925956,0.8888888888888888,0.8333333333333334
172,4.8830220868778795,0.8888888888888888,0.8333333333333334
173,4.9282495700405144,0.8888888888888888,0.8333333333333334
174,4.973895958790064,0.8888888888888888,0.8333333333333334
175,5.019965133110082,0.8888888888888888,0.8333333333333334
176,5.066461008921268,0.8888888888888888,0.8333333333333334
177,5.113387538414326,0.8888888888888888,0.8333333333333334
178,5.160748710385909,0.8888888888888888,0.8333333333333334
179,5.208548550577661,0.8888888888888888,0.8333333333333334
180,5.256791122018422,0.8888888888888888,0.8333333333333334
181,5.305480525369573,0.8888888888888888,0.8333333333333334
182,5.354620899273607,0.8888888888888888,0.8333333333333334
183,5.404216420705916,0.8888888888888888,0.8333333333333334
184,5.454271305329834,0.8888888888888888,0.8333333333333334
185,5.50478980785497,0.8888888888888888,0.8333333333333334
186,5.555776222398876,0.8888888888888888,0.8333333333333334
187,5.607234882852032,0.8888888888888888,0.8333333333333334
188,5.659170163246244,0.8888888888888888,0.8333333333333334
189,5.711586478126432,0.8888888888888888,0.8333333333333334
190,5.764488282925877,0.8888888888888888,0.8333333333333334
191,5.8178800743449335,0.9444444444444444,0.8333333333333334
192,5.871766390733256,0.9444444444444444,0.8333333333333334
193,5.926151812475554,0.9444444444444444,0.8333333333333334
