name,solver,status,run_time,iter,obj_val,n,m,N,status_val,scale_updates,scale,pobj,dobj,res_pri,res_dual,gap,res_infeas,res_unbdd_a,res_unbdd_p,comp_slack,solve_time,setup_time,lin_sys_time,cone_time,accel_time,rejected_accel_steps,accepted_accel_steps
hinf7,SCS_AA1,optimal,0.7180469036102295,23025,263.6414433766643,136,13,118,1,3,0.0003725277669944433,263.6414433766643,263.6476861411739,6.708023272040413,0.000157417851574243,0.006242764509615243,0.0037929504456048375,,,1.083642331423107e-08,717.634622,0.177115,41.21051699999948,646.7793940000006,6.23823899999925,207,3
hinf8,SCS_AA1,optimal,0.6322619915008545,19375,62.74271193628304,136,13,118,1,3,0.0008090958683276829,62.74271193628304,62.74485613972649,0.36782646762357596,1.6045381579945345e-05,0.002144203443451285,0.015937568067966822,,,7.991706363341677e-08,631.839463,0.179202,34.28801300000005,572.0156900000018,5.667259999999224,164,96
hinf9,SCS_AA1,optimal,1.0423228740692139,37950,92.45143052450935,136,13,118,1,0,0.1,92.45143052450935,92.44581535555557,0.16530410679351953,0.0001743020022486587,0.005615168953784587,0.010817161994828907,,,1.2671067126102109e-08,1041.917361,0.17821,65.80788099999874,931.6923699999994,9.011316999997923,339,60
mcp100,SCS_AA1,optimal,1.9740607738494873,575,226.12596055689374,5050,100,100,1,0,0.1,226.12596055689374,226.13296909962094,0.0005086865717692468,0.00010744355295805658,0.007008542727194724,0.004422376121757387,,,1.0687017493182793e-07,1971.351499,2.066368,28.86629100000003,1926.1877039999993,3.2840169999999933,5,0
mcp124-1,SCS_AA1,optimal,3.5669398307800293,725,141.94134783314547,7750,124,124,1,0,0.1,141.94134783314547,141.9466699471352,0.00021492015891031122,0.0001966676995226344,0.005322113989746036,0.007044899329955514,,,2.8019098863296676e-07,3562.962047,3.189225,54.80344199999999,3476.788633000004,6.408740999999969,6,0
mcp124-2,SCS_AA1,optimal,2.8330750465393066,525,269.83297111780655,7750,124,124,1,0,0.1,269.83297111780655,269.84099391894205,0.0003629210342852018,0.0001917818404523519,0.008022801135513203,0.0037059947716708568,,,9.795090818442986e-07,2828.720759,3.518369,39.51462899999995,2765.7917599999996,4.761822999999998,4,0
mcp124-3,SCS_AA1,optimal,3.6723721027374268,650,467.729347182597,7750,124,124,1,0,0.1,467.729347182597,467.73459818152264,0.0005361768165803042,6.358655335183892e-05,0.00525099892565867,0.0021380743432657064,,,2.369175263083889e-06,3668.468469,2.935522,49.573223999999996,3589.706876,5.803731999999975,5,0
mcp124-4,SCS_AA1,optimal,3.6783602237701416,600,864.3774253906215,7750,124,124,1,0,0.1,864.3774253906215,864.3870927419089,0.0007143300236201899,9.162707207119688e-05,0.009667351287354612,0.0011569950956806818,,,1.5708756109233946e-06,3674.163112,3.318643,45.62982299999999,3601.5729739999974,5.494665999999995,5,0
mcp250-1,SCS_AA1,optimal,47.14555788040161,1575,317.13900667354767,31375,250,250,1,1,0.02501115942755207,317.13900667354767,317.14818880878767,0.0004352781848913026,0.00010354255105600575,0.009182135240016216,0.003153123515878553,,,2.5081208150368184e-06,47130.549897,13.077467,559.7612629999995,46236.323542999984,53.09549499999996,13,0
mcp250-2,SCS_AA1,optimal,30.56594204902649,875,531.7981501472765,31375,250,250,1,1,0.028304619139413026,531.7981501472765,531.8076879802647,0.00046394659295594256,0.0001463825783999968,0.009537832988251435,0.00188065423870953,,,2.471149855409749e-06,30551.46532,12.134411,353.1679119999996,29981.75100200002,33.43064799999998,7,0
mcp250-3,SCS_AA1,optimal,33.90330386161804,950,980.9868625567154,31375,250,250,1,1,0.02699938445307262,980.9868625567154,981.0104503088926,0.0007773930609227738,6.237361515809736e-05,0.02358775217710976,0.0010193562151024108,,,2.543505615903996e-06,33887.177412,14.24871,400.52734199999986,33246.51829699999,37.99013900000012,7,0
mcp250-4,SCS_AA1,optimal,20.76678490638733,600,1681.7479331720663,31375,250,250,1,0,0.1,1681.7479331720663,1681.7192101619944,0.0005854543437430446,0.0001940082709766357,0.028723010071800347,0.0005946311773352733,,,7.684333468205296e-06,20751.56511,11.870387,237.356479,20372.610338000002,24.077932000000008,5,0
