name,solver,status,run_time,iter,obj_val,n,m,N,setup_time,solve_time,scale,scale_updates
25fv47,SCS_AA1,optimal,0.8538548946380615,4050,5499.760239296527,1571,2392,11971,10.867383,841.55833,0.03154421628994067,1
80bau3b,SCS_AA1,optimal,0.7032108306884766,925,990761.2509846794,9799,12061,30801,23.683556,677.201084,0.1,0
adlittle,SCS_AA1,optimal,0.043128252029418945,5975,225479.25898252497,97,153,480,0.54833,42.211924,0.1,0
afiro,SCS_AA1,optimal,0.001199960708618164,225,-464.91612317723263,32,59,115,0.216731,0.701573,0.017444034052225388,1
agg,SCS_AA1,max_iter_reached,2.9728801250457764,100000,-inf,163,651,2573,1.54363,2971.046663,1e-06,5
agg2,SCS_AA1,optimal,1.954568862915039,32725,-20227328.380305525,302,818,4586,2.470015,1951.666654,0.0012558233983359618,3
agg3,SCS_AA1,optimal,2.729353189468384,45900,10301649.67929477,302,818,4602,2.468694,2726.623149,0.000692676632156832,3
bandm,SCS_AA1,optimal,0.11623978614807129,3100,-159.3349780551652,472,777,2966,1.583347,114.36799,0.0214180583306598,1
beaconfd,SCS_AA1,optimal,0.02548670768737793,975,33597.894559231165,262,435,3637,1.507317,23.696844,0.001104512736449367,3
blend,SCS_AA1,optimal,0.006853818893432617,875,-30.81300003378467,83,157,574,0.355652,6.246738,0.1,0
bnl1,SCS_AA1,optimal,0.679879903793335,6800,1952.3512163155008,1175,1818,6296,4.238453,675.184297,0.1,0
bnl2,SCS_AA1,optimal,1.9085519313812256,4550,1824.2892667312435,3489,5813,17488,16.381285,1890.567418,0.1,0
boeing1,SCS_AA1,max_iter_reached,4.345541000366211,100000,-inf,384,735,3869,2.082221,4343.083598,1e-06,3
boeing2,SCS_AA1,max_iter_reached,1.2878918647766113,100000,-inf,143,309,1339,0.86649,1286.687936,1e-06,4
bore3d,SCS_AA1,optimal,0.07601618766784668,3375,1342.8182135383897,315,548,1744,0.95014,74.786431,0.01769906937733608,4
brandy,SCS_AA1,optimal,0.11615490913391113,4875,1511.9004745799555,249,469,2397,1.058892,114.845831,0.0026403257226181383,2
capri,SCS_AA1,max_iter_reached,3.0262532234191895,100000,2536.594373175367,353,610,2106,1.343182,3024.650835,0.00025447218036891495,3
cycle,SCS_AA1,optimal,2.0965590476989746,5600,-4.60940635483849,2857,4753,23570,14.312803,2080.87049,0.009122121500136101,2
czprob,SCS_AA1,optimal,1.0021960735321045,5375,2177232.7325484413,3523,4452,14192,11.165428,989.815389,0.009652472654906217,2
d2q06c,SCS_AA1,optimal,6.9021899700164795,9425,122101.70995864143,5167,7338,37584,33.250264,6867.069174,0.003060419045229727,2
d6cube,SCS_AA1,optimal,47.5740020275116,87875,315.0342568497856,6184,6599,43888,29.117055,47542.529277,0.00020094034385476634,2
