name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
LISWET4,SCS_AA2_high,optimal,4.478554964065552,5025,24.999421060149984,25.000112,10002,20002,50004
LISWET5,SCS_AA2_high,optimal,3.7803852558135986,4125,25.033428935592383,25.034253,10002,20002,50004
LISWET6,SCS_AA2_high,optimal,4.838342189788818,5025,24.994921589831847,24.995748,10002,20002,50004
LISWET7,SCS_AA2_high,optimal,5.2610979080200195,5275,25.00200612926301,498.84089,10002,20002,50004
LISWET8,SCS_AA2_high,optimal,4.428076982498169,5075,25.001828591932735,7144.7006,10002,20002,50004
LISWET9,SCS_AA2_high,optimal,4.021619081497192,4425,25.001501826407548,1963.2513,10002,20002,50004
LOTSCHD,SCS_AA2_high,optimal,0.0007781982421875,250,2398.4163727438217,2398.4159,12,19,72
MOSARQP1,SCS_AA2_high,optimal,0.08072113990783691,475,-952.875442881055,-952.87544,2500,3200,8512
MOSARQP2,SCS_AA2_high,optimal,0.02107071876525879,175,-1597.4821866896516,-1597.4821,900,1500,4820
POWELL20,SCS_AA2_high,max_iter_reached,88.09802603721619,100000,inf,52089583000.0,10000,20000,40000
PRIMAL1,SCS_AA2_high,optimal,0.004982709884643555,50,-0.03501314588900546,-0.035012965,325,410,6464
PRIMAL2,SCS_AA2_high,optimal,0.00585484504699707,25,-0.033733789598628876,-0.033733676,649,745,9339
PRIMAL3,SCS_AA2_high,optimal,0.01871800422668457,50,-0.13575418060195152,-0.13575584,745,856,23036
PRIMAL4,SCS_AA2_high,optimal,0.02250385284423828,100,-0.7460912400041178,-0.74609083,1489,1564,19008
PRIMALC1,SCS_AA2_high,max_iter_reached,1.68986177444458,100000,-6727.983346230704,-6155.2508,230,239,2529
PRIMALC2,SCS_AA2_high,optimal,1.1766331195831299,78950,-3551.3423096893503,-3551.3077,231,238,2078
PRIMALC5,SCS_AA2_high,optimal,0.8153800964355469,41700,-427.2323342866015,-427.23233,287,295,2869
PRIMALC8,SCS_AA2_high,optimal,0.6512887477874756,18675,-18309.995193181785,-18309.43,520,528,5199
Q25FV47,SCS_AA2_high,max_iter_reached,34.03617286682129,100000,12658425.527937492,13744448.0,1571,2391,130523
QADLITTL,SCS_AA2_high,optimal,0.6729772090911865,72742,480318.79453538434,480318.86,97,153,637
QAFIRO,SCS_AA2_high,optimal,0.0018768310546875,275,-1.590780534724469,-1.5907818,32,59,124
QBANDM,SCS_AA2_high,optimal,2.932905912399292,47525,16352.328892097305,16352.342,472,777,3023
QBEACONF,SCS_AA2_high,optimal,0.7071900367736816,26975,164712.93098899396,164712.06,262,435,3673
QBORE3D,SCS_AA2_high,max_iter_reached,2.948718786239624,100000,3095.6778999341914,3100.2008,315,548,1872
QBRANDY,SCS_AA2_high,optimal,2.6718409061431885,96900,28375.01142627333,28375.115,249,469,2511
QCAPRI,SCS_AA2_high,max_iter_reached,3.625962972640991,100000,39447812.867872015,66793293.0,353,624,3852
QE226,SCS_AA2_high,optimal,1.050367832183838,31700,212.65119780248767,212.65343,282,505,4721
QETAMACR,SCS_AA2_high,max_iter_reached,14.52997899055481,100000,63354.94212872399,86760.37,688,1088,11613
QFFFFF80,SCS_AA2_high,max_iter_reached,12.318206787109375,100000,836056.2984254744,873147.47,854,1378,10635
QFORPLAN,SCS_AA2_high,max_iter_reached,4.290364980697632,100000,6633446428.2387905,7456631500.0,421,582,6112
QGFRDXPN,SCS_AA2_high,max_iter_reached,7.507346153259277,100000,2200046513.1488457,100790590000.0,1092,1708,3739
QGROW15,SCS_AA2_high,max_iter_reached,6.3752686977386475,100000,-inf,-101693640.0,645,945,7227
QGROW22,SCS_AA2_high,max_iter_reached,9.42023491859436,100000,-inf,-149628950.0,946,1386,10837
