name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
LISWET2,SCS,optimal,0.11154627799987793,75,24.994200379460608,24.998076,10002,20002,50004
LISWET3,SCS,optimal,0.11387348175048828,75,24.99750876281314,25.00122,10002,20002,50004
LISWET4,SCS,optimal,0.11190342903137207,75,24.99641490612248,25.000112,10002,20002,50004
LISWET5,SCS,optimal,6.969714641571045,50,25.029951787142636,25.034253,10002,20002,50004
LISWET6,SCS,optimal,0.07797861099243164,50,24.991479685250397,24.995748,10002,20002,50004
LISWET7,SCS,optimal,0.07932448387145996,50,24.998628778764214,498.84089,10002,20002,50004
LISWET8,SCS,optimal,0.07954216003417969,50,24.998703270442547,7144.7006,10002,20002,50004
LISWET9,SCS,optimal,0.07937359809875488,50,24.998660655367985,1963.2513,10002,20002,50004
LOTSCHD,SCS,optimal,0.001499176025390625,50,2398.445585107137,2398.4159,12,19,72
MOSARQP1,SCS,optimal,0.07043886184692383,250,-952.8754061302876,-952.87544,2500,3200,8512
MOSARQP2,SCS,optimal,0.06012868881225586,375,-1597.4838676502275,-1597.4821,900,1500,4820
POWELL20,SCS,max_iter_reached,95.26806402206421,100000,inf,52089583000.0,10000,20000,40000
PRIMAL1,SCS,optimal,0.0060482025146484375,75,-0.0350126249889302,-0.035012965,325,410,6464
PRIMAL2,SCS,optimal,0.007300615310668945,50,-0.033732540292399145,-0.033733676,649,745,9339
PRIMAL3,SCS,optimal,0.038257598876953125,200,-0.1357446519615092,-0.13575584,745,856,23036
PRIMAL4,SCS,optimal,0.07760143280029297,475,-0.7460597729446206,-0.74609083,1489,1564,19008
PRIMALC1,SCS,max_iter_reached,5.180247783660889,100000,-4595.121797206701,-6155.2508,230,239,2529
PRIMALC2,SCS,max_iter_reached,11.132607698440552,100000,-2017.4949483993998,-3551.3077,231,238,2078
PRIMALC5,SCS,max_iter_reached,4.800809144973755,100000,-427.04657604512255,-427.23233,287,295,2869
PRIMALC8,SCS,max_iter_reached,4.097006797790527,100000,-16439.91943566395,-18309.43,520,528,5199
Q25FV47,SCS,max_iter_reached,35.27017521858215,100000,13070848.003683874,13744448.0,1571,2391,130523
QADLITTL,SCS,optimal,0.007822036743164062,825,436205.1913547872,480318.86,97,153,637
QAFIRO,SCS,optimal,0.0016109943389892578,250,-1.6042121251262969,-1.5907818,32,59,124
QBANDM,SCS,optimal,0.05776834487915039,1175,16352.419117695878,16352.342,472,777,3023
QBEACONF,SCS,optimal,0.015158414840698242,450,164785.73687354408,164712.06,262,435,3673
QBORE3D,SCS,optimal,0.43370962142944336,14725,3141.7546181260896,3100.2008,315,548,1872
QBRANDY,SCS,optimal,0.08516430854797363,2775,28417.921309066653,28375.115,249,469,2511
QCAPRI,SCS,optimal,0.14960050582885742,3800,40506243.14329541,66793293.0,353,624,3852
QE226,SCS,max_iter_reached,3.5322647094726562,100000,212.6528372881987,212.65343,282,505,4721
QETAMACR,SCS,max_iter_reached,14.813079595565796,100000,70083.41686174103,86760.37,688,1088,11613
QFFFFF80,SCS,max_iter_reached,52.7405219078064,100000,890864.9784081727,873147.47,854,1378,10635
QFORPLAN,SCS,optimal,0.02141880989074707,425,6476325361.693682,7456631500.0,421,582,6112
QGFRDXPN,SCS,max_iter_reached,8.20971155166626,100000,inf,100790590000.0,1092,1708,3739
QGROW15,SCS,optimal,0.24920439720153809,3450,-45550554.14952176,-101693640.0,645,945,7227
QGROW22,SCS,optimal,0.2906622886657715,2675,-101582637.6675533,-149628950.0,946,1386,10837
QGROW7,SCS,optimal,0.07031798362731934,2125,-24765539.02212368,-42798714.0,301,441,3597
QISRAEL,SCS,max_iter_reached,16.537179470062256,100000,11215058.898890715,25347838.0,142,316,3765
QPCBLEND,SCS,optimal,0.023404598236083984,2650,-0.00905045234441062,-0.0078425409,83,157,657
QPCBOEI1,SCS,max_iter_reached,4.807996034622192,100000,2419013.489697274,11503914.0,384,735,4253
QPCBOEI2,SCS,max_iter_reached,1.684682846069336,100000,1864844.7502377112,8171962.3,143,309,1482
QPCSTAIR,SCS,max_iter_reached,5.815280437469482,100000,6100022.906155875,6204387.5,467,823,4790
QPILOTNO,SCS,max_iter_reached,30.60468578338623,100000,4725504.5795022035,4728586.9,2172,3147,16105
QPTEST,SCS,optimal,0.0007948875427246094,25,4.371884520514875,4.371875,2,4,10
QRECIPE,SCS,optimal,0.012342214584350586,775,-266.6208377637833,-266.616,180,271,923
QSC205,SCS,optimal,0.013373613357543945,650,-0.006198724640875144,-0.0058139518,203,408,785
QSCAGR25,SCS,optimal,2.1173319816589355,1550,198245197.85518333,201737940.0,500,971,2282
QSCAGR7,SCS,optimal,0.26845431327819824,21300,26827368.310718916,26865949.0,140,269,602
QSCFXM1,SCS,optimal,0.4028029441833496,8225,12125341.576519135,16882692.0,457,787,4456
QSCFXM2,SCS,optimal,1.7478792667388916,16725,20182908.65018492,27776162.0,914,1574,8285
QSCFXM3,SCS,optimal,15.45898151397705,8950,24161003.265310768,30816355.0,1371,2361,11501
