name,solver,status,run_time,iter,obj_val,n,m,N
10034,SCS_AA1,max_iter_reached,1000.3500192165375,85521,-0.062430933995633243,40400,80600,280404
10038,SCS_AA1,optimal,5.7579100131988525,25,-0.00018265794740765295,160800,321200,1120804
8495,SCS_AA1,optimal,2.382836103439331,475,42857.562349307475,27543,35543,100572
8500,SCS_AA1,max_iter_reached,1013.4272320270538,7912,-0.1127322737209662,250997,501495,1561997
8515,SCS_AA1,optimal,0.05670022964477539,25,-1.3812529566592645e-05,16002,24004,96008
8547,SCS_AA1,optimal,92.35365772247314,25,-4.237151076905348e-08,1003001,2004001,7006002
8559,SCS_AA1,optimal,280.34336018562317,27300,108655239.45150629,10000,15000,94966
8567,SCS_AA1,optimal,261.80625581741333,21700,115705391.71105732,10000,17500,102465
8602,SCS_AA1,optimal,613.7405619621277,4250,27434.261606799995,34552,87535,277439
8616,SCS_AA1,optimal,0.23427104949951172,175,245.0590972169006,13870,24274,55480
8785,SCS_AA1,max_iter_reached,928.8880469799042,100000,inf,10399,21761,73422
8790,SCS_AA1,optimal,1.2019472122192383,200,-0.4346750033988603,39204,39204,234432
8792,SCS_AA1,optimal,0.38934826850891113,250,1.900693909826058,15129,15129,90282
8845,SCS_AA1,optimal,2.0629420280456543,6650,13430481.759658696,1546,2323,127581
8906,SCS_AA1,optimal,26.60793113708496,37150,3014687.114965753,5223,6061,132790
8938,SCS_AA1,max_iter_reached,52.00923705101013,100000,-31.924667620272093,4001,16000,35998
8991,SCS_AA1,optimal,0.2192239761352539,125,-1.204682711669056,14400,14400,85920
9002,SCS_AA1,max_iter_reached,39.043843030929565,100000,inf,2890,4539,15470
