name,solver,status,run_time,iter,obj_val,n,m,N,status_val,scale_updates,scale,pobj,dobj,res_pri,res_dual,gap,res_infeas,res_unbdd_a,res_unbdd_p,comp_slack,solve_time,setup_time,lin_sys_time,cone_time,accel_time,rejected_accel_steps,accepted_accel_steps
infd1,SCS_AA2,dual infeasible,0.026051044464111328,75,-inf,465,10,4650,-1,0,0.1,-inf,-inf,,,,,6.062073350746749e-07,0.0,2.9145650626391775e-06,24.528381,1.144082,0.9367610000000004,23.184931999999996,0.023989,0,0
infd2,SCS_AA2,dual infeasible,0.03768777847290039,50,-inf,465,10,4650,-1,0,0.1,-inf,-inf,,,,1.1249598316419107,1.8833608556837176e-08,0.0,6.496379203739714e-07,36.110665,1.214535,0.9676879999999999,34.68669599999999,0.030397,0,0
infp1,SCS_AA2,primal infeasible,0.004180908203125,25,inf,465,10,4650,-2,0,0.1,inf,inf,,,,9.525656916676421e-07,0.03329438077164421,0.0,0.0,2.729722,1.044753,0.42914800000000003,1.9757200000000001,0.008689999999999998,0,0
infp2,SCS_AA2,primal infeasible,0.0031890869140625,25,inf,465,10,4650,-2,0,0.1,inf,inf,,,,1.799797598884072e-06,,,0.0,1.815737,0.999465,0.268802,1.3003009999999997,0.005740999999999999,0,0
