name,solver,status,run_time,iter,obj_val,n,m,N,status_val,scale_updates,scale,pobj,dobj,res_pri,res_dual,gap,res_infeas,res_unbdd_a,res_unbdd_p,comp_slack,solve_time,setup_time,lin_sys_time,cone_time,accel_time,rejected_accel_steps,accepted_accel_steps
arch0,SCS_AA1,optimal,542.8244452476501,23300,0.558130384904001,56280,174,3030,1,0,0.1,0.558130384904001,0.5581303881252029,0.0013070570459140227,0.0003235553170866222,3.2212018205924105e-09,4.006438716345739,,,1.2515322111994465e-09,542804.827821,21.908129,18253.015792999944,515537.5592170016,1646.5748000002063,211,0
arch2,SCS_AA1,optimal,305.8751380443573,12925,0.6570452116780473,56280,174,3420,1,0,0.1,0.6570452116780473,0.6570451418929292,0.001187838188278495,0.00036247431175360844,6.978511821584601e-08,4.033341124473113,,,5.115481371831265e-09,305849.273093,23.791889,10644.044562000045,290046.01721299894,953.6633869998776,117,0
arch4,SCS_AA1,max_iter_reached,1000.6232099533081,41875,0.9236858700954975,56280,174,3420,2,0,0.1,0.9236858700954975,0.9236856982257935,0.005039891923631061,0.0019595208009423877,1.7186970412336797e-07,3.5454386964622726,,,1.7620038761378964e-08,1000608.909727,21.05677,33566.83829900004,950701.1527269995,2988.5025400009986,380,0
arch8,SCS_AA1,max_iter_reached,1000.5650408267975,41500,6.298791450946146,56280,174,3420,2,0,0.1,6.298791450946146,6.298793470902202,0.0651437283383187,0.2919466962001286,2.019956056448624e-06,0.8786837060670472,,,2.872587856472819e-08,1000550.134578,22.40356,33481.53999100025,950780.775950001,3009.49437200101,377,0
control1,SCS_AA1,max_iter_reached,3.2810869216918945,100000,11.476711388094927,120,21,345,2,0,0.1,11.476711388094927,11.476724776025863,0.5628033673581242,0.1394381699336827,1.3387930936318537e-05,0.08713314573148538,,,1.1726220517163655e-08,3280.481397,0.328825,267.20312100000456,2889.372224999995,30.996375999976333,908,2
control2,SCS_AA1,max_iter_reached,13.654218912124634,100000,7.946468236083897,465,66,2590,2,0,0.1,7.946468236083897,7.946503100482454,0.5694288630539875,0.16863892972330907,3.486439855683679e-05,0.12584199624805656,,,8.710153514245034e-09,13652.92884,1.082047,1876.548132000027,11478.612725000117,70.7380750000038,909,0
control3,SCS_AA1,max_iter_reached,36.12846899032593,100000,8.791532118622774,1035,136,8610,2,0,0.1,8.791532118622774,8.791579849415896,0.5096103204895541,0.19314107598807495,4.773079312211099e-05,0.11374585860097065,,,1.3172480661793884e-08,36124.758261,3.772052,7050.0439619999215,28451.381578999768,130.5591180001158,909,0
control4,SCS_AA1,max_iter_reached,73.76607275009155,100000,18.685144807456712,1830,231,20280,2,0,0.1,18.685144807456712,18.68519175418087,1.3669860199075616,0.23036355051223362,4.694672415917915e-05,0.053519179429667385,,,7.275171966594773e-09,73752.958805,13.434316,21483.26364299964,51013.41413499961,226.84819599998005,909,0
gpp100,SCS_AA1,max_iter_reached,407.7214810848236,100000,-44.941577576695046,5050,101,5150,2,0,0.1,-44.941577576695046,-44.9415723305438,1.0802830869914168e-06,0.0008420485306619732,5.246151243085786e-06,,0.05562776591011465,0.0,2.0380537080200156e-07,407721.352066,3.65269,7289.751929999992,397646.3770720043,526.154899999662,909,0
gpp124-1,SCS_AA1,max_iter_reached,636.9036998748779,100000,-7.345569356357727,7750,125,7874,2,0,0.1,-7.345569356357727,-7.3454855868918685,7.715768272843076e-05,0.0011819364701745527,8.376946585828632e-05,,0.23823793583270003,0.0,2.1535925043281168e-07,636904.698702,4.79237,11211.150573999865,621412.0337560022,778.7739140001596,909,0
