name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
AUG2D,SCS_AA1_high,optimal,0.11378002166748047,31,1687411.6662818901,1687411.8,20200,30200,80000
AUG2DC,SCS_AA1_high,optimal,0.10584497451782227,31,1818367.9605523522,1818368.1,20200,30200,80400
AUG2DCQP,SCS_AA1_high,optimal,4.297143936157227,2325,6498135.147856866,6498134.8,20200,30200,80400
AUG2DQP,SCS_AA1_high,optimal,3.923452138900757,2100,6237012.025543182,6237012.1,20200,30200,80000
AUG3D,SCS_AA1_high,optimal,0.015571117401123047,25,554.0677516501187,554.06773,3873,4873,13092
AUG3DC,SCS_AA1_high,optimal,0.01583266258239746,25,771.2624603618979,771.26244,3873,4873,14292
AUG3DCQP,SCS_AA1_high,optimal,0.11767292022705078,375,993.3621117000944,993.36215,3873,4873,14292
AUG3DQP,SCS_AA1_high,optimal,0.06990528106689453,200,675.2376957807328,675.23767,3873,4873,13092
BOYD1,SCS_AA1_high,optimal,10.926319122314453,1200,-61762729.7159833,-61735220.0,93261,93279,745507
BOYD2,SCS_AA1_high,optimal,195.35810804367065,10875,21.25679610826066,21.256767,93263,279794,517049
CONT-050,SCS_AA1_high,optimal,2.1859729290008545,4825,-4.563856163209966,-4.5638509,2597,4998,17199
CONT-100,SCS_AA1_high,optimal,24.520961046218872,7975,-4.644408732304639,-4.6443979,10197,19998,69399
CONT-101,SCS_AA1_high,optimal,49.13285303115845,15575,0.19554988243826066,0.19552733,10197,20295,62496
CONT-200,SCS_AA1_high,optimal,443.2838079929352,28725,-4.684891926661562,-4.6848759,40397,79998,278799
CONT-201,SCS_AA1_high,optimal,570.6902251243591,32950,0.19251829133207254,0.19248337,40397,80595,249996
CONT-300,SCS_AA1_high,max_iter_reached,1003.6045598983765,22139,0.19141855368344152,0.19151232,90597,180895,562496
CVXQP1_L,SCS_AA1_high,max_iter_reached,1002.7508478164673,94940,108672049.78492829,108704800.0,10000,15000,94966
CVXQP1_M,SCS_AA1_high,optimal,0.8465189933776855,4225,1087511.6115487788,1087511.6,1000,1500,9466
CVXQP1_S,SCS_AA1_high,optimal,0.1149601936340332,675,11590.71760823915,11590.718,100,150,920
CVXQP2_L,SCS_AA1_high,optimal,89.08852291107178,10675,81842461.80376448,81842458.0,10000,12500,87467
CVXQP2_M,SCS_AA1_high,optimal,0.3943979740142822,2475,820155.4681846398,820155.43,1000,1250,8717
CVXQP2_S,SCS_AA1_high,optimal,0.0034890174865722656,200,8120.9417053975085,8120.9405,100,125,846
CVXQP3_L,SCS_AA1_high,max_iter_reached,1003.0217089653015,85935,115710519.45350628,115711100.0,10000,17500,102465
CVXQP3_M,SCS_AA1_high,max_iter_reached,24.16746997833252,100000,1362826.4658492252,1362828.7,1000,1750,10215
CVXQP3_S,SCS_AA1_high,optimal,0.00718379020690918,475,11943.431935337685,11943.432,100,175,994
DPKLO1,SCS_AA1_high,optimal,0.002652883529663086,25,0.3700962216442782,0.37009622,133,210,1785
DTOC3,SCS_AA1_high,optimal,1.1037521362304688,975,235.2624791625235,235.26248,14999,24997,64989
DUAL1,SCS_AA1_high,optimal,0.002371072769165039,50,0.035012965860470535,0.035012966,85,86,7201
DUAL2,SCS_AA1_high,optimal,0.0026559829711914062,25,0.03373367629528632,0.033733676,96,97,9112
DUAL3,SCS_AA1_high,optimal,0.0024640560150146484,25,0.13575567320977244,0.13575584,111,112,12327
DUAL4,SCS_AA1_high,optimal,0.0016193389892578125,50,0.7460907869857727,0.74609084,75,76,5673
DUALC1,SCS_AA1_high,optimal,0.004603147506713867,475,6153.797663711583,6155.2508,9,224,2025
DUALC2,SCS_AA1_high,optimal,0.006923198699951172,575,3551.1729737899987,3551.3077,7,236,1659
DUALC5,SCS_AA1_high,optimal,0.0019059181213378906,75,427.23232363795205,427.23233,8,286,2296
DUALC8,SCS_AA1_high,optimal,0.008560895919799805,400,18309.358781749364,18309.359,8,511,4096
EXDATA,SCS_AA1_high,optimal,12.638776063919067,3525,-141.84224636373403,-141.84343,3000,6001,2260500
GENHS28,SCS_AA1_high,optimal,0.001661062240600586,25,0.9271736846059195,0.92717369,10,18,62
GOULDQP2,SCS_AA1_high,optimal,0.039346933364868164,775,0.00018496798078227903,0.00018427534,699,1048,2791
GOULDQP3,SCS_AA1_high,optimal,2.9948782920837402,59925,2.060075722481997,2.062784,699,1048,3838
HS118,SCS_AA1_high,optimal,0.0011379718780517578,425,664.8201795929532,664.82045,15,32,69
HS21,SCS_AA1_high,optimal,0.0007188320159912109,125,-99.95999999975815,-99.96,2,3,6
