tau,SCS-3.0,SCS_AA1,SCS_AA2
1.0,0.37254901960784315,0.5882352941176471,0.5882352941176471
1.0092621909870476,0.39215686274509803,0.5882352941176471,0.6274509803921569
1.0186101701559758,0.39215686274509803,0.6274509803921569,0.6274509803921569
1.0280447320933093,0.39215686274509803,0.6470588235294118,0.6274509803921569
1.0375666787451858,0.4117647058823529,0.6470588235294118,0.6470588235294118
1.0471768194855202,0.4117647058823529,0.6470588235294118,0.6470588235294118
1.0568759711848041,0.43137254901960786,0.6470588235294118,0.6666666666666666
1.0666649582795393,0.43137254901960786,0.6470588235294118,0.6666666666666666
1.0765446128423155,0.45098039215686275,0.6470588235294118,0.6666666666666666
1.0865157746525382,0.45098039215686275,0.6666666666666666,0.6666666666666666
1.0965792912678098,0.47058823529411764,0.6666666666666666,0.6666666666666666
1.1067360180959736,0.49019607843137253,0.6666666666666666,0.6666666666666666
1.116986818467823,0.5294117647058824,0.6862745098039216,0.6666666666666666
1.1273325637104867,0.5294117647058824,0.6862745098039216,0.6666666666666666
1.1377741332214912,0.5294117647058824,0.6862745098039216,0.7058823529411765
1.148312414543511,0.5294117647058824,0.6862745098039216,0.7058823529411765
1.158948303439811,0.5490196078431373,0.7058823529411765,0.7254901960784313
1.1696827039703852,0.5686274509803921,0.7058823529411765,0.7254901960784313
1.180516528568805,0.5686274509803921,0.7058823529411765,0.7254901960784313
1.1914506981197759,0.5882352941176471,0.7058823529411765,0.7450980392156863
1.2024861420374122,0.5882352941176471,0.7058823529411765,0.7450980392156863
1.2136237983442408,0.6078431372549019,0.7058823529411765,0.7450980392156863
1.2248646137509314,0.6078431372549019,0.7058823529411765,0.7450980392156863
1.2362095437367686,0.6078431372549019,0.7058823529411765,0.7647058823529411
1.2476595526308696,0.6274509803921569,0.7058823529411765,0.7647058823529411
1.259215613694151,0.6274509803921569,0.7058823529411765,0.7843137254901961
1.2708787092020586,0.6274509803921569,0.7058823529411765,0.7843137254901961
1.2826498305280605,0.6274509803921569,0.7058823529411765,0.7843137254901961
1.2945299782279156,0.6470588235294118,0.7058823529411765,0.803921568627451
1.306520162124721,0.6470588235294118,0.7254901960784313,0.803921568627451
1.3186214013947486,0.6666666666666666,0.7450980392156863,0.803921568627451
1.330834724654075,0.6666666666666666,0.7450980392156863,0.803921568627451
1.343161170046016,0.6666666666666666,0.7450980392156863,0.8235294117647058
1.3556017853293685,0.6666666666666666,0.7450980392156863,0.8431372549019608
1.3681576279674716,0.6666666666666666,0.7450980392156863,0.8627450980392157
1.3808297652180925,0.6666666666666666,0.7450980392156863,0.8627450980392157
1.3936192742241424,0.6862745098039216,0.7450980392156863,0.8627450980392157
1.406527242105237,0.6862745098039216,0.7450980392156863,0.8627450980392157
1.4195547660501011,0.6862745098039216,0.7450980392156863,0.8627450980392157
1.4327029534098308,0.6862745098039216,0.7450980392156863,0.8627450980392157
1.4459729217920199,0.6862745098039216,0.7450980392156863,0.8627450980392157
1.4593657991557567,0.6862745098039216,0.7450980392156863,0.9019607843137255
1.4728827239075026,0.6862745098039216,0.7450980392156863,0.9019607843137255
1.4865248449978568,0.6862745098039216,0.7450980392156863,0.9019607843137255
1.5002933220192183,0.6862745098039216,0.7647058823529411,0.9019607843137255
1.5141893253043521,0.6862745098039216,0.7647058823529411,0.9019607843137255
1.5282140360258698,0.6862745098039216,0.7647058823529411,0.9019607843137255
1.5423686462966282,0.6862745098039216,0.7647058823529411,0.9019607843137255
1.5566543592710615,0.6862745098039216,0.7647058823529411,0.9019607843137255
1.5710723892474503,0.6862745098039216,0.7647058823529411,0.9019607843137255
1.5856239617711374,0.6862745098039216,0.7647058823529411,0.9019607843137255
1.6003103137387007,0.6862745098039216,0.7647058823529411,0.9019607843137255
1.6151326935030905,0.6862745098039216,0.7843137254901961,0.9215686274509803
1.6300923609797406,0.6862745098039216,0.7843137254901961,0.9215686274509803
1.6451905877536626,0.6862745098039216,0.7843137254901961,0.9215686274509803
1.66042865718753,0.7058823529411765,0.7843137254901961,0.9215686274509803
1.6758078645307677,0.7058823529411765,0.7843137254901961,0.9215686274509803
1.691329517029648,0.7058823529411765,0.803921568627451,0.9411764705882353
1.7069949340384074,0.7058823529411765,0.803921568627451,0.9411764705882353
1.722805447131394,0.7058823529411765,0.8235294117647058,0.9411764705882353
1.7387624002162507,0.7254901960784313,0.8235294117647058,0.9411764705882353
1.754867149648151,0.7254901960784313,0.8235294117647058,0.9411764705882353
1.7711210643450879,0.7254901960784313,0.8235294117647058,0.9411764705882353
1.787525525904235,0.7254901960784313,0.8235294117647058,0.9411764705882353
1.8040819287193828,0.7254901960784313,0.8235294117647058,0.9411764705882353
1.820791680099463,0.7254901960784313,0.8235294117647058,0.9411764705882353
1.8376562003881711,0.7254901960784313,0.8235294117647058,0.9411764705882353
1.8546769230846987,0.7254901960784313,0.8431372549019608,0.9411764705882353
1.8718552949655787,0.7254901960784313,0.8627450980392157,0.9411764705882353
1.8891927762076663,0.7450980392156863,0.8823529411764706,0.9411764705882353
1.9066908405122525,0.7450980392156863,0.8823529411764706,0.9411764705882353
1.924350975230331,0.7450980392156863,0.8823529411764706,0.9411764705882353
1.9421746814890257,0.7450980392156863,0.8823529411764706,0.9411764705882353
1.9601634743191854,0.7450980392156863,0.8823529411764706,0.9411764705882353
1.9783188827841642,0.7450980392156863,0.9019607843137255,0.9411764705882353
1.996642450109794,0.7450980392156863,0.9019607843137255,0.9411764705882353
2.0151357338155576,0.7450980392156863,0.9019607843137255,0.9411764705882353
2.0338003058469813,0.7450980392156863,0.9019607843137255,0.9607843137254902
2.052637752709252,0.7450980392156863,0.9019607843137255,0.9607843137254902
2.071649675602069,0.7450980392156863,0.9019607843137255,0.9607843137254902
2.0908376905557504,0.7450980392156863,0.9019607843137255,0.9607843137254902
2.1102034285685956,0.7450980392156863,0.9019607843137255,0.9607843137254902
2.12974853574552,0.7450980392156863,0.9019607843137255,0.9607843137254902
2.14947467343798,0.7450980392156863,0.9215686274509803,0.9607843137254902
2.1693835183851844,0.7647058823529411,0.9215686274509803,0.9607843137254902
2.1894767628566214,0.7647058823529411,0.9215686274509803,0.9607843137254902
2.209756114795902,0.7647058823529411,0.9215686274509803,0.9607843137254902
2.2302232979659378,0.7647058823529411,0.9411764705882353,0.9607843137254902
2.2508800520954613,0.7647058823529411,0.9411764705882353,0.9607843137254902
2.2717281330269055,0.7647058823529411,0.9411764705882353,0.9607843137254902
2.2927693128656492,0.7647058823529411,0.9411764705882353,0.9607843137254902
2.314005380130653,0.7647058823529411,0.9607843137254902,0.9607843137254902
2.3354381399064787,0.7647058823529411,0.9607843137254902,0.9803921568627451
2.3570694139967276,0.7647058823529411,0.9607843137254902,0.9803921568627451
2.3789010410788936,0.7647058823529411,0.9607843137254902,0.9803921568627451
2.4009348768606524,0.7647058823529411,0.9607843137254902,0.9803921568627451
2.4231727942375993,0.7647058823529411,0.9607843137254902,0.9803921568627451
2.445616683452446,0.7647058823529411,0.9607843137254902,0.9803921568627451
2.468268452255692,0.7647058823529411,0.9607843137254902,0.9803921568627451
2.491130026067789,0.7843137254901961,0.9607843137254902,0.9803921568627451
2.5142033481427974,0.7843137254901961,0.9607843137254902,0.9803921568627451
2.5374903797335704,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.5609931002584587,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.5847135074695635,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.608653617622548,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.632815465648021,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.6572011053245053,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.681812609453015,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.7066520700332415,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.7317215984413767,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.7570233256095835,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.7825594022071245,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.808331998823172,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.8343433061513092,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.8605955351757424,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.887090917359236,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.9138317048327873,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.940820170587063,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.9680586086656024,0.7843137254901961,0.9803921568627451,0.9803921568627451
2.9955493343598136,0.7843137254901961,0.9803921568627451,0.9803921568627451
3.0232946844057773,0.803921568627451,0.9803921568627451,1.0
3.0512970171828697,0.803921568627451,0.9803921568627451,1.0
3.079558712914226,0.803921568627451,0.9803921568627451,1.0
3.108082173869064,0.803921568627451,0.9803921568627451,1.0
3.1368698245668774,0.803921568627451,0.9803921568627451,1.0
3.1659241119835224,0.803921568627451,0.9803921568627451,1.0
3.195247505759212,0.803921568627451,0.9803921568627451,1.0
3.2248424984084414,0.803921568627451,0.9803921568627451,1.0
3.254711605531848,0.803921568627451,0.9803921568627451,1.0
3.2848573660300446,0.803921568627451,0.9803921568627451,1.0
3.315282342319425,0.8235294117647058,0.9803921568627451,1.0
3.345989120549973,0.8431372549019608,0.9803921568627451,1.0
3.3769803108250906,0.8431372549019608,0.9803921568627451,1.0
3.408258547423452,0.8431372549019608,0.9803921568627451,1.0
3.4398264890229253,0.8431372549019608,0.9803921568627451,1.0
3.4716868189265613,0.8431372549019608,0.9803921568627451,1.0
3.503842245290674,0.8431372549019608,0.9803921568627451,1.0
3.536295501355042,0.8431372549019608,0.9803921568627451,1.0
3.5690493456752295,0.8431372549019608,0.9803921568627451,1.0
3.602106562357071,0.8431372549019608,0.9803921568627451,1.0
3.6354699612933197,0.8627450980392157,0.9803921568627451,1.0
3.6691423784024932,0.8627450980392157,0.9803921568627451,1.0
3.703126675869926,0.8627450980392157,0.9803921568627451,1.0
3.737425742391064,0.8627450980392157,0.9803921568627451,1.0
3.7720424934169983,0.8627450980392157,0.9803921568627451,1.0
3.806979871402286,0.8627450980392157,0.9803921568627451,1.0
3.84224084605506,0.8823529411764706,0.9803921568627451,1.0
3.877828414589456,0.8823529411764706,0.9803921568627451,1.0
3.913745601980384,0.8823529411764706,0.9803921568627451,1.0
3.949995461220644,0.8823529411764706,0.9803921568627451,1.0
3.986581073580441,0.8823529411764706,0.9803921568627451,1.0
4.023505548869292,0.8823529411764706,0.9803921568627451,1.0
4.060772025700365,0.8823529411764706,0.9803921568627451,1.0
4.0983836717572615,0.8823529411764706,0.9803921568627451,1.0
4.136343684063275,0.8823529411764706,0.9803921568627451,1.0
4.174655289253137,0.8823529411764706,0.9803921568627451,1.0
4.213321743847288,0.8823529411764706,0.9803921568627451,1.0
4.252346334528682,0.8823529411764706,0.9803921568627451,1.0
4.291732378422157,0.8823529411764706,0.9803921568627451,1.0
4.3314832233764,0.8823529411764706,0.9803921568627451,1.0
4.371602248248505,0.8823529411764706,0.9803921568627451,1.0
4.412092863191189,0.8823529411764706,0.9803921568627451,1.0
4.452958509942655,0.8823529411764706,0.9803921568627451,1.0
4.494202662119142,0.8823529411764706,0.9803921568627451,1.0
4.535828825510188,0.8823529411764706,0.9803921568627451,1.0
4.577840538376619,0.8823529411764706,0.9803921568627451,1.0
4.6202413717513116,0.8823529411764706,0.9803921568627451,1.0
4.663034929742731,0.8823529411764706,0.9803921568627451,1.0
4.7062248498412815,0.8823529411764706,0.9803921568627451,1.0
4.749814803228501,0.8823529411764706,0.9803921568627451,1.0
4.79380849508911,0.8823529411764706,0.9803921568627451,1.0
4.838209664925956,0.8823529411764706,0.9803921568627451,1.0
4.8830220868778795,0.8823529411764706,1.0,1.0
4.9282495700405144,0.8823529411764706,1.0,1.0
4.973895958790064,0.8823529411764706,1.0,1.0
5.019965133110082,0.8823529411764706,1.0,1.0
5.066461008921268,0.8823529411764706,1.0,1.0
5.113387538414326,0.8823529411764706,1.0,1.0
5.160748710385909,0.8823529411764706,1.0,1.0
5.208548550577661,0.8823529411764706,1.0,1.0
5.256791122018422,0.8823529411764706,1.0,1.0
5.305480525369573,0.8823529411764706,1.0,1.0
5.354620899273607,0.8823529411764706,1.0,1.0
5.404216420705916,0.8823529411764706,1.0,1.0
5.454271305329834,0.8823529411764706,1.0,1.0
5.50478980785497,0.8823529411764706,1.0,1.0
5.555776222398876,0.8823529411764706,1.0,1.0
5.607234882852032,0.8823529411764706,1.0,1.0
5.659170163246244,0.8823529411764706,1.0,1.0
5.711586478126432,0.8823529411764706,1.0,1.0
5.764488282925877,0.8823529411764706,1.0,1.0
5.8178800743449335,0.8823529411764706,1.0,1.0
5.871766390733256,0.8823529411764706,1.0,1.0
5.926151812475554,0.8823529411764706,1.0,1.0
5.981040962380941,0.8823529411764706,1.0,1.0
6.036438506075867,0.8823529411764706,1.0,1.0
6.09234915240071,0.8823529411764706,1.0,1.0
6.148777653810023,0.8823529411764706,1.0,1.0
6.205728806776502,0.8823529411764706,1.0,1.0
6.26320745219869,0.8823529411764706,1.0,1.0
6.321218475812452,0.8823529411764706,1.0,1.0
6.379766808606281,0.8823529411764706,1.0,1.0
6.4388574272404195,0.8823529411764706,1.0,1.0
6.49849535446989,0.8823529411764706,1.0,1.0
