name,solver,status,run_time,iter,obj_val,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates,rho_estimate
neos-631710,OSQP,optimal,88.78757381439209,6575,188.25000001677432,167056,336632,1001222,0,1.196594753,87.576579737,0.0,0,0.11743385933191422
neos-662469,OSQP,optimal,6.656508207321167,7425,184334.38509945467,18235,19320,211384,0,0.108286866,6.543024186,0.0,2,0.03422453826765376
neos-738098,OSQP,optimal,7.407585144042969,2700,-290.9856444294919,8799,34354,104854,0,0.176554346,7.225837012,0.0,4,0.002409585135166697
neos-780889,OSQP,optimal,6.655173063278198,1200,2945110.7973051933,112407,138536,390856,0,0.300841667,6.336611434,0.0,2,5.075665939225085
neos-787933,OSQP,optimal,0.11786890029907227,25,2.9999925477800593,61944,62077,123888,0,0.071400077,0.04341922,0.0,0,0.39892498133254134
neos-824661,OSQP,max_iter_reached,282.582319021225,100000,32.36994739815487,29920,48724,152150,0,0.279456737,282.298208368,0.0,291,0.003466773284334777
neos-826224,OSQP,max_iter_reached,246.7128448486328,100000,135.37203353396524,27540,44806,139910,0,0.250684255,246.458093355,0.0,70,0.0007486831628532354
neos-827175,OSQP,max_iter_reached,306.6864938735962,100000,170.2741113544099,21350,35389,112362,0,0.218137971,306.46834394,0.0,417,0.005066844504431037
neos-860300,OSQP,max_iter_reached,77.98830485343933,100000,1081.7875866696952,1232,1800,181984,0,0.08156865,77.906740443,0.0,1,0.0019454415163819977
neos-872648,OSQP,optimal,218.89910507202148,39500,3.355802021396797,86020,90913,257950,0,0.462229536,218.425224369,0.0,1,1.4375386121719167
neos-873061,OSQP,optimal,249.71826910972595,45000,5.528355138990666,86089,91009,258181,0,0.447590165,249.224269058,0.0,1,1.0047742576385104
neos-876808,OSQP,max_iter_reached,761.4356949329376,100000,9928.2983901817,86976,172492,768768,0,0.444506183,760.957919145,0.0,59,0.045577370105956735
neos-885086,OSQP,optimal,7.184257745742798,900,-243.00098321590784,4860,15219,217485,0,1.100233911,6.075352841,0.0,1,0.009472569651895973
neos-885524,OSQP,optimal,23.219768047332764,34600,11754.885000001525,30086,30146,128325,0,0.073083113,23.141623825,0.0,20,0.8067633963791729
neos-913984,OSQP,optimal,0.44269895553588867,25,999.9992116725514,76000,77076,228000,0,0.383115034,0.05590857,0.0,0,0.036493111825951746
neos-932721,OSQP,optimal,0.9190142154693604,650,2377.242804613138,8113,11846,41696,0,0.093822179,0.821959823,0.0,0,0.04744057149591313
neos-933638,OSQP,optimal,17.619030714035034,800,275.99964805809077,8887,18529,63371,0,5.974029903,11.628773568,0.0,0,0.05369719878963958
neos-933966,OSQP,optimal,13.59872317314148,750,317.9834481090205,8232,16316,56562,0,3.112809773,10.475030516,0.0,1,0.022382354181810844
neos-941313,OSQP,optimal,399.8029181957245,65825,9360.563633781265,116760,129949,503340,0,0.308877801,399.481622005,0.0,90,0.008177484329192802
neos-948346,OSQP,optimal,245.07951593399048,84600,-229.96573085754758,57630,58945,416809,0,0.32298383,244.745258654,0.0,114,0.019136701881721323
neos-950242,OSQP,optimal,1.5217938423156738,725,0.9999994139081128,4553,37570,106035,0,0.16319181,1.357432447,0.0,0,0.1141222286203941
neos-953928,OSQP,optimal,1.4503180980682373,1025,-99.91410495672314,23214,35712,192984,0,0.11929296,1.325258467,0.0,1,0.013440848955790329
neos-954925,OSQP,optimal,6.694864988327026,1050,-237.82085276789246,84672,87254,842031,0,0.752928109,5.935218251,0.0,2,0.22273621293930537
neos-956971,OSQP,optimal,7.7780139446258545,2125,-237.80434775258095,57710,59843,483648,0,0.336069611,7.438329921,0.0,2,0.22373944623617772
neos-957143,OSQP,optimal,4.159359931945801,1050,-237.76437086549322,57710,59963,476698,0,0.314322987,3.841614513,0.0,3,0.13596716253976407
neos-957323,OSQP,optimal,13.399911165237427,4000,-237.75578374882633,57666,60772,450437,0,0.311161256,13.085226176,0.0,1,0.015671448892290572
neos-960392,OSQP,optimal,0.32879018783569336,100,-237.99987097235422,59285,63514,190522,0,0.10572712,0.220465899,0.0,0,0.10397943009954036
neos6,OSQP,optimal,6.957648754119873,7575,-658.0437911596163,8563,9599,260286,0,0.097530246,6.85596765,0.0,1,0.01802305650067611
neos8,OSQP,optimal,14.482837200164795,7350,-3773.475761852926,23116,69328,336016,0,0.270736117,14.202591959,0.0,2,0.002981277439877305
neos9,OSQP,optimal,4.319728851318359,1025,780.0638209317214,81408,113008,325632,0,0.338379475,3.967289232,0.0,5,0.0035560371046138442
netdiversion,OSQP,optimal,35.42958211898804,950,-9999094.864787187,128968,228551,624950,0,2.27591738,33.093065281,0.0,1,1.1705005576390528
nj1,OSQP,max_iter_reached,971.7938740253448,100000,25030.996234311708,74456,168407,415917,0,0.413168555,971.382553895,0.0,5,1e-06
nj2,OSQP,time_limit,1000.0134470462799,14666,6675.64543917179,81592,196923,465732,0,33.009457777,967.000953283,0.0,4,1e-06
nj3,OSQP,time_limit,1000.0848269462585,14553,6632.640384325431,81592,196934,472277,0,33.066968203,966.979964998,0.0,4,1e-06
ns1111636,OSQP,max_iter_reached,430.437007188797,100000,91.03409833168782,74647,86285,367046,0,0.555573893,429.876178531,0.0,577,0.0003058300700724919
ns1116954,OSQP,optimal,82.29560708999634,100,0.0,11928,143793,421778,0,74.022317382,8.267868611,0.0,0,0.00010342362488518841
ns1430538,OSQP,optimal,25.245014905929565,11900,73.62116738859056,26454,54180,161622,0,0.155950978,25.082945495,0.0,1,0.013997274995578455
ns1456591,OSQP,optimal,52.765663862228394,32350,361.9542305606535,7619,8817,197581,0,0.133990357,52.627302835,0.0,1,0.016879619281215383
ns1631475,OSQP,max_iter_reached,224.7119119167328,100000,49.44804245028325,22586,46867,125765,0,0.148504321,224.560128551,0.0,383,0.03278142132291915
ns1690781,OSQP,optimal,105.98749303817749,71125,-1055.1749682217323,5060,14864,195226,0,0.092694823,105.890007585,0.0,343,0.08949764541260836
ns1828997,OSQP,optimal,0.5516560077667236,175,-1.3694112780852546e-05,27250,108600,217170,0,0.133447708,0.40824591,0.0,0,0.10281245629419454
ns1830653,OSQP,optimal,0.30933403968811035,925,3389.876875265898,742,2314,32673,0,0.018333342,0.290610997,0.0,0,0.1062159216731231
ns1849932,OSQP,max_iter_reached,904.2844519615173,100000,535.956809960428,128163,255971,892857,0,1.767179207,902.514859683,0.0,1,0.010983536212749449
ns1856153,OSQP,optimal,0.13340115547180176,100,2.576128606107515e-15,11788,33124,78008,0,0.039769686,0.092506056,0.0,0,15.626990290020643
