tau,SCS-3.0,SCS_AA1,SCS_AA2,OSQP
1.0,0.26058631921824105,0.3517915309446254,0.2736156351791531,0.36807817589576547
1.0092621909870476,0.2671009771986971,0.36156351791530944,0.2768729641693811,0.36807817589576547
1.0186101701559758,0.2736156351791531,0.3811074918566775,0.2899022801302932,0.3713355048859935
1.0280447320933093,0.2736156351791531,0.3973941368078176,0.2931596091205212,0.3713355048859935
1.0375666787451858,0.28013029315960913,0.40716612377850164,0.2931596091205212,0.3713355048859935
1.0471768194855202,0.2899022801302932,0.4234527687296417,0.2931596091205212,0.3745928338762215
1.0568759711848041,0.2931596091205212,0.42996742671009774,0.2996742671009772,0.3778501628664495
1.0666649582795393,0.2931596091205212,0.4364820846905538,0.30618892508143325,0.3778501628664495
1.0765446128423155,0.30944625407166126,0.44625407166123776,0.30944625407166126,0.3778501628664495
1.0865157746525382,0.3127035830618892,0.4495114006514658,0.3257328990228013,0.3811074918566775
1.0965792912678098,0.31596091205211724,0.4527687296416938,0.3257328990228013,0.38436482084690554
1.1067360180959736,0.31921824104234525,0.4527687296416938,0.3289902280130293,0.38436482084690554
1.116986818467823,0.32247557003257327,0.4592833876221498,0.3550488599348534,0.38436482084690554
1.1273325637104867,0.32247557003257327,0.4592833876221498,0.3550488599348534,0.38436482084690554
1.1377741332214912,0.3257328990228013,0.4723127035830619,0.36156351791530944,0.38436482084690554
1.148312414543511,0.3257328990228013,0.48534201954397393,0.36482084690553745,0.38436482084690554
1.158948303439811,0.3289902280130293,0.495114006514658,0.36482084690553745,0.38762214983713356
1.1696827039703852,0.3322475570032573,0.50814332247557,0.3713355048859935,0.38762214983713356
1.180516528568805,0.3355048859934853,0.5179153094462541,0.38436482084690554,0.39087947882736157
1.1914506981197759,0.3485342019543974,0.5179153094462541,0.38436482084690554,0.3941368078175896
1.2024861420374122,0.36156351791530944,0.5342019543973942,0.3941368078175896,0.3973941368078176
1.2136237983442408,0.36156351791530944,0.5407166123778502,0.4006514657980456,0.3973941368078176
1.2248646137509314,0.36807817589576547,0.5439739413680782,0.40716612377850164,0.4006514657980456
1.2362095437367686,0.36807817589576547,0.5570032573289903,0.41368078175895767,0.4006514657980456
1.2476595526308696,0.3713355048859935,0.5667752442996743,0.41368078175895767,0.4006514657980456
1.259215613694151,0.38436482084690554,0.5765472312703583,0.4201954397394137,0.40716612377850164
1.2708787092020586,0.3941368078175896,0.5830618892508144,0.42671009771986973,0.40716612377850164
1.2826498305280605,0.3941368078175896,0.5928338762214984,0.42996742671009774,0.40716612377850164
1.2945299782279156,0.40390879478827363,0.5960912052117264,0.4364820846905538,0.41042345276872966
1.306520162124721,0.41042345276872966,0.6026058631921825,0.43973941368078173,0.41368078175895767
1.3186214013947486,0.4201954397394137,0.6058631921824105,0.44299674267100975,0.41368078175895767
1.330834724654075,0.4201954397394137,0.6058631921824105,0.4495114006514658,0.41368078175895767
1.343161170046016,0.43973941368078173,0.6123778501628665,0.4527687296416938,0.41368078175895767
1.3556017853293685,0.44299674267100975,0.6123778501628665,0.4560260586319218,0.4169381107491857
1.3681576279674716,0.4592833876221498,0.6221498371335505,0.46579804560260585,0.4201954397394137
1.3808297652180925,0.4723127035830619,0.6286644951140065,0.46905537459283386,0.4201954397394137
1.3936192742241424,0.4820846905537459,0.6286644951140065,0.4755700325732899,0.4201954397394137
1.406527242105237,0.48534201954397393,0.6351791530944625,0.4788273615635179,0.4234527687296417
1.4195547660501011,0.49185667752442996,0.6384364820846905,0.48534201954397393,0.42671009771986973
1.4327029534098308,0.495114006514658,0.6416938110749185,0.49185667752442996,0.42671009771986973
1.4459729217920199,0.504885993485342,0.6482084690553745,0.495114006514658,0.43322475570032576
1.4593657991557567,0.511400651465798,0.6579804560260586,0.498371335504886,0.43322475570032576
1.4728827239075026,0.5146579804560261,0.6579804560260586,0.498371335504886,0.43322475570032576
1.4865248449978568,0.5146579804560261,0.6579804560260586,0.498371335504886,0.43322475570032576
1.5002933220192183,0.5244299674267101,0.6579804560260586,0.501628664495114,0.43973941368078173
1.5141893253043521,0.5244299674267101,0.6579804560260586,0.504885993485342,0.4495114006514658
1.5282140360258698,0.5244299674267101,0.6579804560260586,0.50814332247557,0.4560260586319218
1.5423686462966282,0.5309446254071661,0.6579804560260586,0.511400651465798,0.4560260586319218
1.5566543592710615,0.5439739413680782,0.6644951140065146,0.5179153094462541,0.4592833876221498
1.5710723892474503,0.5439739413680782,0.6677524429967426,0.5211726384364821,0.4592833876221498
1.5856239617711374,0.5472312703583062,0.6710097719869706,0.5309446254071661,0.46579804560260585
1.6003103137387007,0.5472312703583062,0.6775244299674267,0.5309446254071661,0.46579804560260585
1.6151326935030905,0.5472312703583062,0.6807817589576547,0.5309446254071661,0.4723127035830619
1.6300923609797406,0.5537459283387622,0.6840390879478827,0.5374592833876222,0.4755700325732899
1.6451905877536626,0.5537459283387622,0.6970684039087948,0.5439739413680782,0.4755700325732899
1.66042865718753,0.5570032573289903,0.7003257328990228,0.5504885993485342,0.4755700325732899
1.6758078645307677,0.5602605863192183,0.7003257328990228,0.5537459283387622,0.4755700325732899
1.691329517029648,0.5700325732899023,0.7003257328990228,0.5570032573289903,0.4788273615635179
1.7069949340384074,0.5700325732899023,0.7035830618892508,0.5570032573289903,0.4788273615635179
1.722805447131394,0.5765472312703583,0.7035830618892508,0.5570032573289903,0.4788273615635179
1.7387624002162507,0.5798045602605864,0.7035830618892508,0.5602605863192183,0.4788273615635179
1.754867149648151,0.5830618892508144,0.7100977198697068,0.5635179153094463,0.4788273615635179
1.7711210643450879,0.5830618892508144,0.7133550488599348,0.5635179153094463,0.4788273615635179
1.787525525904235,0.5895765472312704,0.7198697068403909,0.5635179153094463,0.4820846905537459
1.8040819287193828,0.5895765472312704,0.7231270358306189,0.5635179153094463,0.48859934853420195
1.820791680099463,0.5928338762214984,0.7231270358306189,0.5700325732899023,0.495114006514658
1.8376562003881711,0.6026058631921825,0.7231270358306189,0.5700325732899023,0.498371335504886
1.8546769230846987,0.6026058631921825,0.7231270358306189,0.5700325732899023,0.498371335504886
1.8718552949655787,0.6058631921824105,0.7328990228013029,0.5765472312703583,0.501628664495114
1.8891927762076663,0.6123778501628665,0.7328990228013029,0.5830618892508144,0.504885993485342
1.9066908405122525,0.6123778501628665,0.7361563517915309,0.5830618892508144,0.50814332247557
1.924350975230331,0.6123778501628665,0.739413680781759,0.5863192182410424,0.50814332247557
1.9421746814890257,0.6156351791530945,0.745928338762215,0.5895765472312704,0.50814332247557
1.9601634743191854,0.6221498371335505,0.745928338762215,0.5928338762214984,0.50814332247557
1.9783188827841642,0.6254071661237784,0.745928338762215,0.6026058631921825,0.511400651465798
1.996642450109794,0.6254071661237784,0.745928338762215,0.6026058631921825,0.511400651465798
2.0151357338155576,0.6254071661237784,0.745928338762215,0.6026058631921825,0.5146579804560261
2.0338003058469813,0.6286644951140065,0.745928338762215,0.6058631921824105,0.5146579804560261
2.052637752709252,0.6319218241042345,0.745928338762215,0.6123778501628665,0.5146579804560261
2.071649675602069,0.6319218241042345,0.745928338762215,0.6156351791530945,0.5146579804560261
2.0908376905557504,0.6416938110749185,0.745928338762215,0.6188925081433225,0.5179153094462541
2.1102034285685956,0.6449511400651465,0.745928338762215,0.6286644951140065,0.5179153094462541
2.12974853574552,0.6449511400651465,0.752442996742671,0.6319218241042345,0.5211726384364821
2.14947467343798,0.6482084690553745,0.752442996742671,0.6384364820846905,0.5211726384364821
2.1693835183851844,0.6514657980456026,0.755700325732899,0.6384364820846905,0.5244299674267101
2.1894767628566214,0.6514657980456026,0.762214983713355,0.6384364820846905,0.5276872964169381
2.209756114795902,0.6547231270358306,0.7654723127035831,0.6416938110749185,0.5276872964169381
2.2302232979659378,0.6579804560260586,0.7687296416938111,0.6449511400651465,0.5276872964169381
2.2508800520954613,0.6677524429967426,0.7719869706840391,0.6449511400651465,0.5276872964169381
2.2717281330269055,0.6677524429967426,0.7719869706840391,0.6482084690553745,0.5276872964169381
2.2927693128656492,0.6710097719869706,0.7719869706840391,0.6482084690553745,0.5276872964169381
2.314005380130653,0.6710097719869706,0.7719869706840391,0.6482084690553745,0.5276872964169381
2.3354381399064787,0.6742671009771987,0.7752442996742671,0.6514657980456026,0.5342019543973942
2.3570694139967276,0.6742671009771987,0.7817589576547231,0.6547231270358306,0.5342019543973942
2.3789010410788936,0.6807817589576547,0.7850162866449512,0.6579804560260586,0.5342019543973942
2.4009348768606524,0.6872964169381107,0.7882736156351792,0.6579804560260586,0.5374592833876222
2.4231727942375993,0.6872964169381107,0.7915309446254072,0.6579804560260586,0.5374592833876222
2.445616683452446,0.6905537459283387,0.7915309446254072,0.6612377850162866,0.5374592833876222
2.468268452255692,0.7003257328990228,0.7947882736156352,0.6677524429967426,0.5374592833876222
2.491130026067789,0.7035830618892508,0.7947882736156352,0.6742671009771987,0.5374592833876222
2.5142033481427974,0.7068403908794788,0.7980456026058632,0.6775244299674267,0.5407166123778502
2.5374903797335704,0.7100977198697068,0.7980456026058632,0.6807817589576547,0.5407166123778502
2.5609931002584587,0.7133550488599348,0.8013029315960912,0.6872964169381107,0.5407166123778502
2.5847135074695635,0.7198697068403909,0.8045602605863192,0.6970684039087948,0.5472312703583062
2.608653617622548,0.7231270358306189,0.8045602605863192,0.6970684039087948,0.5504885993485342
2.632815465648021,0.7263843648208469,0.8045602605863192,0.7035830618892508,0.5537459283387622
2.6572011053245053,0.7263843648208469,0.8045602605863192,0.7068403908794788,0.5537459283387622
2.681812609453015,0.7263843648208469,0.8078175895765473,0.7068403908794788,0.5537459283387622
2.7066520700332415,0.7263843648208469,0.8110749185667753,0.7068403908794788,0.5537459283387622
2.7317215984413767,0.7263843648208469,0.8143322475570033,0.7133550488599348,0.5570032573289903
2.7570233256095835,0.7263843648208469,0.8175895765472313,0.7133550488599348,0.5570032573289903
2.7825594022071245,0.7263843648208469,0.8208469055374593,0.7166123778501629,0.5570032573289903
2.808331998823172,0.7296416938110749,0.8208469055374593,0.7198697068403909,0.5570032573289903
2.8343433061513092,0.7296416938110749,0.8208469055374593,0.7296416938110749,0.5602605863192183
2.8605955351757424,0.7328990228013029,0.8273615635179153,0.7296416938110749,0.5602605863192183
2.887090917359236,0.7328990228013029,0.8338762214983714,0.7296416938110749,0.5602605863192183
2.9138317048327873,0.7328990228013029,0.8371335504885994,0.7328990228013029,0.5602605863192183
2.940820170587063,0.7361563517915309,0.8403908794788274,0.7361563517915309,0.5635179153094463
2.9680586086656024,0.7361563517915309,0.8403908794788274,0.742671009771987,0.5635179153094463
2.9955493343598136,0.739413680781759,0.8469055374592834,0.742671009771987,0.5667752442996743
3.0232946844057773,0.742671009771987,0.8469055374592834,0.742671009771987,0.5700325732899023
3.0512970171828697,0.742671009771987,0.8469055374592834,0.749185667752443,0.5700325732899023
3.079558712914226,0.745928338762215,0.8469055374592834,0.749185667752443,0.5700325732899023
3.108082173869064,0.752442996742671,0.8469055374592834,0.749185667752443,0.5700325732899023
3.1368698245668774,0.755700325732899,0.8469055374592834,0.755700325732899,0.5732899022801303
3.1659241119835224,0.755700325732899,0.8469055374592834,0.755700325732899,0.5732899022801303
3.195247505759212,0.758957654723127,0.8469055374592834,0.755700325732899,0.5732899022801303
3.2248424984084414,0.762214983713355,0.8469055374592834,0.758957654723127,0.5765472312703583
3.254711605531848,0.762214983713355,0.8469055374592834,0.762214983713355,0.5798045602605864
3.2848573660300446,0.762214983713355,0.8501628664495114,0.7654723127035831,0.5798045602605864
3.315282342319425,0.762214983713355,0.8501628664495114,0.7654723127035831,0.5798045602605864
3.345989120549973,0.7654723127035831,0.8501628664495114,0.7687296416938111,0.5798045602605864
3.3769803108250906,0.7654723127035831,0.8501628664495114,0.7719869706840391,0.5798045602605864
3.408258547423452,0.7687296416938111,0.8501628664495114,0.7719869706840391,0.5798045602605864
3.4398264890229253,0.7719869706840391,0.8501628664495114,0.7785016286644951,0.5798045602605864
3.4716868189265613,0.7752442996742671,0.8534201954397395,0.7817589576547231,0.5798045602605864
3.503842245290674,0.7785016286644951,0.8566775244299675,0.7850162866449512,0.5830618892508144
3.536295501355042,0.7785016286644951,0.8566775244299675,0.7850162866449512,0.5830618892508144
3.5690493456752295,0.7817589576547231,0.8566775244299675,0.7850162866449512,0.5830618892508144
3.602106562357071,0.7817589576547231,0.8566775244299675,0.7882736156351792,0.5830618892508144
3.6354699612933197,0.7882736156351792,0.8566775244299675,0.7882736156351792,0.5863192182410424
3.6691423784024932,0.7882736156351792,0.8566775244299675,0.7915309446254072,0.5863192182410424
3.703126675869926,0.7882736156351792,0.8599348534201955,0.7980456026058632,0.5863192182410424
3.737425742391064,0.7882736156351792,0.8631921824104235,0.7980456026058632,0.5863192182410424
3.7720424934169983,0.7947882736156352,0.8664495114006515,0.7980456026058632,0.5863192182410424
3.806979871402286,0.7980456026058632,0.8664495114006515,0.7980456026058632,0.5863192182410424
3.84224084605506,0.7980456026058632,0.8762214983713354,0.8013029315960912,0.5863192182410424
3.877828414589456,0.8013029315960912,0.8762214983713354,0.8045602605863192,0.5895765472312704
3.913745601980384,0.8013029315960912,0.8762214983713354,0.8045602605863192,0.5895765472312704
3.949995461220644,0.8045602605863192,0.8762214983713354,0.8078175895765473,0.5895765472312704
3.986581073580441,0.8045602605863192,0.8762214983713354,0.8078175895765473,0.5895765472312704
4.023505548869292,0.8045602605863192,0.8762214983713354,0.8110749185667753,0.5895765472312704
4.060772025700365,0.8078175895765473,0.8762214983713354,0.8110749185667753,0.5895765472312704
4.0983836717572615,0.8078175895765473,0.8762214983713354,0.8143322475570033,0.5895765472312704
4.136343684063275,0.8078175895765473,0.8762214983713354,0.8143322475570033,0.5928338762214984
4.174655289253137,0.8078175895765473,0.8762214983713354,0.8208469055374593,0.5960912052117264
