name,solver,status,run_time,iter,obj_val,n,m,N,setup_time,solve_time,scale,scale_updates
10034,SCS-3.0,max_iter_reached,1000.7701230049133,68275,-0.057241247482331614,40400,80600,280404,447.061199,1000307.747822,0.0007836890684560315,2
10038,SCS-3.0,optimal,6.8388831615448,25,-0.00018162204183800077,160800,321200,1120804,4903.876853,1813.559751,0.1,0
8495,SCS-3.0,optimal,2.2663867473602295,275,42857.47808621409,27543,35543,100572,345.742967,1911.077398,1.2134471397106943,2
8500,SCS-3.0,max_iter_reached,1020.3562350273132,7225,-0.10976196181582842,250997,501495,1561997,18822.658802,1001330.727442,1e-06,8
8515,SCS-3.0,solver_error,0.02971029281616211,-1,,16002,24004,96008,26.621329,,3.29e-321,140612849385784
8547,SCS-3.0,optimal,100.71666359901428,25,-4.1331251538611905e-08,1003001,2004001,7006002,87321.303658,12848.302896,0.1,0
8559,SCS-3.0,max_iter_reached,1002.8773138523102,87950,105232653.10748427,10000,15000,94966,2707.203794,1000147.783429,1000000.0,12
8567,SCS-3.0,max_iter_reached,1004.3538181781769,78325,113308787.99190305,10000,17500,102465,4095.559778,1000266.92742,1000000.0,10
8602,SCS-3.0,optimal,681.9825050830841,4300,27354.12387755774,34552,87535,277439,31241.737171,650702.732544,0.08150626806768313,10
8616,SCS-3.0,optimal,0.5255088806152344,500,245.00214160426202,13870,24274,55480,36.3354,485.116896,5.633467631032983,2
8785,SCS-3.0,optimal,27.219917058944702,2375,7869.768436423258,10399,21761,73422,1022.383575,26185.529664,0.08803855503181263,5
8790,SCS-3.0,optimal,1.1410040855407715,200,-0.43465640204051437,39204,39204,234432,119.225229,1005.03975,0.01938428699534262,1
8792,SCS-3.0,optimal,0.46152210235595703,325,1.9031964957835132,15129,15129,90282,35.437987,419.814522,0.1,0
8845,SCS-3.0,max_iter_reached,29.700945138931274,100000,12456685.022606764,1546,2323,127581,22.285338,29673.823978,7.00279080076413,2
8906,SCS-3.0,optimal,14.906895875930786,21575,3012840.138320314,5223,6061,132790,37.094591,14864.054528,0.3166012533578661,1
8938,SCS-3.0,max_iter_reached,42.89036798477173,100000,-37.061328024108136,4001,16000,35998,11.617374,42876.472312,1.1468462010700369,2
8991,SCS-3.0,max_iter_reached,126.40462398529053,100000,-1.597059573525341,14400,14400,85920,37.031915,126361.151129,25.818159545298553,3
9002,SCS-3.0,max_iter_reached,34.68841004371643,100000,inf,2890,4539,15470,17.700732,34669.530289,1e-06,4
