name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,setup_time,solve_time,scale,scale_updates
HS51,SCS_ALT,optimal,0.0009419918060302734,25,8.881784197001252e-16,8.8817842e-16,5,8,21,0.139988,0.106173,0.1,0
HS52,SCS_ALT,optimal,0.0009570121765136719,25,5.326647564985748,5.3266476,5,8,21,0.157309,0.105929,0.1,0
HS53,SCS_ALT,optimal,0.03210115432739258,25,4.093023242498406,4.0930233,5,8,21,0.099018,0.075906,0.1,0
HS76,SCS_ALT,optimal,0.0007140636444091797,50,-4.6818545065351245,-4.6818182,4,7,22,0.101637,0.086226,0.1,0
HUES-MOD,SCS_ALT,optimal,5.682287693023682,11275,34824803.8470011,34824690.0,10000,10002,40000,13.956548,5665.487429,0.0051605247335337005,2
HUESTIS,SCS_ALT,optimal,10.517539262771606,21000,348231042520.4837,348246900000.0,10000,10002,40000,14.721022,10500.377582,939.4057718639094,3
KSIP,SCS_ALT,optimal,0.011702775955200195,75,0.5753088616553976,0.57579794,20,1021,19938,4.964497,5.699039,0.1,0
LASER,SCS_ALT,optimal,0.26941895484924316,3425,2410603.6640829192,2409601.4,1002,2002,9462,24.18439,244.060941,15.351535700745693,10
LISWET1,SCS_ALT,optimal,0.21010184288024902,225,24.989767716563165,36.122402,10002,20002,50004,21.456,185.133026,2.190174001445463,2
LISWET10,SCS_ALT,optimal,0.2229299545288086,225,24.990317636233613,49.485785,10002,20002,50004,24.479386,194.813754,2.14176144217846,2
LISWET11,SCS_ALT,optimal,0.23756909370422363,225,24.987786995255647,49.523957,10002,20002,50004,32.241271,201.845896,2.145622778043738,2
LISWET12,SCS_ALT,optimal,0.25597095489501953,225,24.987464761262345,1736.9274,10002,20002,50004,29.078368,223.31492,2.1458277543102318,2
LISWET2,SCS_ALT,optimal,0.23063302040100098,225,24.983899371882217,24.998076,10002,20002,50004,25.380743,201.769128,2.2764411269384692,2
LISWET3,SCS_ALT,optimal,0.217987060546875,200,24.98834943916995,25.00122,10002,20002,50004,28.499831,185.798481,0.5146697192725348,1
LISWET4,SCS_ALT,optimal,0.21024513244628906,200,24.98857183094833,25.000112,10002,20002,50004,27.104462,180.056194,0.5603059469320442,1
LISWET5,SCS_ALT,optimal,0.24696016311645508,225,25.012239913094163,25.034253,10002,20002,50004,29.648623,213.453792,0.3396987840366701,1
LISWET6,SCS_ALT,optimal,0.24147772789001465,225,24.9832204532554,24.995748,10002,20002,50004,31.185259,207.012722,2.188717873872825,2
LISWET7,SCS_ALT,optimal,0.24427008628845215,225,24.990492403131157,498.84089,10002,20002,50004,25.985954,214.748908,2.237534037737551,2
LISWET8,SCS_ALT,optimal,0.23797917366027832,225,24.990671671970176,7144.7006,10002,20002,50004,28.240329,206.214631,2.2098885934302324,2
LISWET9,SCS_ALT,optimal,0.2517423629760742,225,24.990563043000293,1963.2513,10002,20002,50004,29.578047,218.134782,2.2097537697881555,2
