name,solver,status,run_time,iter,obj_val,n,m,N,setup_time,solve_time,scale,scale_updates
bgdbg1,SCS_AA2,primal infeasible,0.0040340423583984375,75,inf,407,755,1847,1.068287,2.664618,0.1,0
bgetam,SCS_AA2,primal infeasible,0.007200002670288086,50,inf,688,1088,3097,2.857503,4.062006,0.1,0
bgindy,SCS_AA2,dual infeasible,0.09299921989440918,0,-inf,10116,12787,75618,85.878345,4.033636,0.1,0
bgprtr,SCS_AA2,primal infeasible,0.0023081302642822266,925,inf,34,54,98,0.208471,1.873082,0.025224122336947926,1
box1,SCS_AA2,primal infeasible,0.002416849136352539,125,inf,261,492,912,0.506356,1.703372,300.6881287818505,1
ceria3d,SCS_AA2,primal infeasible,5.14555287361145,28500,inf,824,3576,17602,8.728864,5135.999855,0.1,0
chemcom,SCS_AA2,primal infeasible,0.005547046661376953,75,inf,720,1008,2286,1.615946,3.634384,0.1,0
cplex1,SCS_AA2,primal infeasible,0.011210918426513672,0,inf,3221,6226,12165,9.142078,1.21451,0.1,0
cplex2,SCS_AA2,max_iter_reached,1.5853018760681152,100000,0.6550517138679969,221,445,1279,0.707043,1584.291248,15.317290300202448,4
ex72a,SCS_AA2,primal infeasible,0.0023069381713867188,125,inf,215,412,682,0.477639,1.605881,280.4481330301947,1
ex73a,SCS_AA2,primal infeasible,0.0023190975189208984,125,inf,211,404,668,0.458628,1.634187,279.9264614104522,1
forest6,SCS_AA2,primal infeasible,0.0020568370819091797,250,inf,95,161,305,0.282556,1.532805,0.1,0
galenet,SCS_AA2,primal infeasible,0.0004582405090332031,25,inf,8,16,24,0.110142,0.098517,0.1,0
gosh,SCS_AA2,max_iter_reached,177.41632890701294,100000,-31.799271666962103,10733,14283,107722,76.633522,177337.160416,0.0012530720045092227,2
gran,SCS_AA2,primal infeasible,7.8252112865448,19850,inf,2520,5178,22626,15.521291,7808.447629,0.1,0
greenbea,SCS_AA2,max_iter_reached,68.97767806053162,100000,-inf,5405,7797,36282,33.36309,68942.966203,1e-06,6
itest2,SCS_AA2,primal infeasible,0.00039124488830566406,25,inf,4,13,21,0.096604,0.097468,0.1,0
itest6,SCS_AA2,primal infeasible,0.00057220458984375,25,inf,8,19,28,0.114575,0.097671,0.1,0
klein1,SCS_AA2,primal infeasible,0.08002924919128418,11350,inf,54,108,750,0.464158,79.307632,1e-06,4
klein2,SCS_AA2,primal infeasible,0.004536151885986328,50,inf,54,531,4639,2.269633,1.735021,0.1,0
klein3,SCS_AA2,primal infeasible,0.008112907409667969,25,inf,88,1082,12195,5.947357,1.776736,0.1,0
mondou2,SCS_AA2,primal infeasible,0.0016732215881347656,0,inf,604,916,1812,1.283868,0.154789,0.1,0
pang,SCS_AA2,max_iter_reached,5.053253889083862,100000,3421.540479321797,460,805,3096,1.7147,5051.191398,0.07442316405791491,2
pilot4i,SCS_AA2,max_iter_reached,8.430874109268188,100000,-30259.662908933555,1000,1322,6053,4.427868,8425.840159,1e-06,4
qual,SCS_AA2,max_iter_reached,4.069997787475586,100000,-63080.733084869484,464,787,2110,1.242344,4068.452802,0.029126036254022315,1
reactor,SCS_AA2,dual infeasible,0.005663871765136719,25,-inf,637,955,3057,2.535065,2.709573,0.1,0
refinery,SCS_AA2,primal infeasible,1.5634307861328125,43450,inf,464,787,2090,1.480347,1561.508549,0.029261907464118553,1
vol1,SCS_AA2,max_iter_reached,3.852208137512207,100000,-63035.31706744174,464,787,2110,1.359561,3850.479093,0.027053614188038057,1
woodinfe,SCS_AA2,primal infeasible,0.0018329620361328125,225,inf,89,124,229,0.271511,1.273503,0.5316327026492924,2
