tau,SCS,OSQP,COSMO
20.764301072557746,1.0,0.087,0.087
20.95662399480433,1.0,0.087,0.087
21.150728248687948,1.0,0.087,0.087
21.346630333242445,1.0,0.087,0.087
21.544346900318832,1.0,0.087,0.087
21.7438947560008,1.0,0.087,0.087
21.945290862033136,1.0,0.087,0.087
22.14855233726359,1.0,0.087,0.087
22.353696459097954,1.0,0.087,0.087
22.560740664968602,1.0,0.087,0.087
22.7697025538168,1.0,0.087,0.087
22.98059988758851,1.0,0.087,0.087
23.193450592744288,1.0,0.087,0.087
23.408272761782932,1.0,0.087,0.087
23.625084654779464,1.0,0.087,0.087
23.843904700937205,1.0,0.087,0.087
24.06475150015424,1.0,0.087,0.087
24.287643824604515,1.0,0.087,0.087
24.512600620333387,1.0,0.087,0.087
24.73964100886813,1.0,0.087,0.087
24.968784288843267,1.0,0.087,0.087
25.200049937640923,1.0,0.087,0.087
25.433457613046496,1.0,0.087,0.087
25.669027154919505,1.0,0.087,0.087
25.906778586880076,1.0,0.087,0.087
26.14673211801092,1.0,0.087,0.087
26.388908144575105,1.0,0.087,0.087
26.633327251749822,1.0,0.087,0.087
26.88001021537606,1.0,0.087,0.087
27.128978003724658,1.0,0.087,0.087
27.380251779278577,1.0,0.087,0.087
27.6338529005317,1.0,0.087,0.087
27.88980292380441,1.0,0.087,0.087
28.1481236050758,1.0,0.087,0.087
28.408836901833027,1.0,0.087,0.087
28.671964974937698,1.0,0.087,0.087
28.937530190509502,1.0,0.087,0.087
29.205555121827466,1.0,0.087,0.087
29.47606255124857,1.0,0.087,0.087
29.749075472144405,1.0,0.087,0.087
30.024617090855493,1.0,0.087,0.087
30.30271082866396,1.0,0.087,0.087
30.583380323784333,1.0,0.087,0.087
30.86664943337273,1.0,0.087,0.087
31.15254223555488,1.0,0.087,0.087
31.441083031472647,1.0,0.087,0.087
31.732296347349763,1.0,0.087,0.087
32.02620693657652,1.0,0.087,0.087
32.32283978181379,1.0,0.087,0.087
32.622220097116696,1.0,0.087,0.087
32.924373330077685,1.0,0.087,0.087
33.229325163989714,1.0,0.087,0.087
33.5371015200293,1.0,0.087,0.087
33.84772855945981,1.0,0.087,0.087
34.16123268585528,1.0,0.087,0.087
34.47764054734464,1.0,0.087,0.087
34.79697903887691,1.0,0.087,0.087
35.1192753045073,1.0,0.087,0.087
35.44455673970434,1.0,0.087,0.087
35.77285099367874,1.0,0.087,0.087
36.10418597173337,1.0,0.087,0.087
36.43858983763545,1.0,0.087,0.087
36.77609101601033,1.0,0.087,0.087
37.11671819475765,1.0,0.087,0.087
37.46050032748993,1.0,0.087,0.087
37.80746663599349,1.0,0.087,0.087
38.15764661271248,1.0,0.087,0.087
38.511070023255705,1.0,0.087,0.087
38.867766908926654,1.0,0.087,0.087
39.22776758927719,1.0,0.087,0.087
39.591102664684584,1.0,0.087,0.087
39.957803018952696,1.0,0.087,0.087
40.32789982193707,1.0,0.087,0.087
40.701424532194366,1.0,0.087,0.087
41.078408899656466,1.0,0.087,0.087
41.45888496832911,1.0,0.087,0.087
41.84288507901582,1.0,0.087,0.087
42.23044187206674,1.0,0.087,0.087
42.62158829015323,1.0,0.087,0.087
43.01635758106795,1.0,0.087,0.087
