name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates
LASER,OSQP_high,optimal,0.005118131637573242,125,2409597.0001873374,2409601.4,1002,2002,9462,0,0.000673475,0.003743317,0.0,1
LISWET1,OSQP_high,optimal,9.646499156951904,28150,25.002276998276557,36.122402,10002,20002,50004,0,0.007794878,9.637762128,0.0,2
LISWET10,OSQP_high,optimal,2.2084879875183105,6225,25.001487868776167,49.485785,10002,20002,50004,0,0.0079246,2.199742869,0.0,2
LISWET11,OSQP_high,optimal,2.1844980716705322,6400,24.99888095370943,49.523957,10002,20002,50004,0,0.007807871,2.170900489,0.0,2
LISWET12,OSQP_high,optimal,2.4707870483398438,7225,24.998269638945658,1736.9274,10002,20002,50004,0,0.007702858,2.448809705,0.0,2
LISWET2,OSQP_high,optimal,2.2173712253570557,6525,24.997032950037465,24.998076,10002,20002,50004,0,0.007725578,2.208901947,0.0,2
LISWET3,OSQP_high,optimal,2.2684249877929688,6525,25.000316256900078,25.00122,10002,20002,50004,0,0.00783906,2.249118189,0.0,2
LISWET4,OSQP_high,optimal,2.207901954650879,6525,24.999201916272682,25.000112,10002,20002,50004,0,0.007655072,2.199258622,0.0,2
LISWET5,OSQP_high,optimal,1.7813289165496826,5200,25.03329432276223,25.034253,10002,20002,50004,0,0.007987997,1.772266319,0.0,2
LISWET6,OSQP_high,optimal,2.1511728763580322,6200,24.99479605568922,24.995748,10002,20002,50004,0,0.007893472,2.142351449,0.0,2
LISWET7,OSQP_high,optimal,2.411618709564209,7150,25.001850737247878,498.84089,10002,20002,50004,0,0.007821439,2.402736503,0.0,2
LISWET8,OSQP_high,optimal,2.496243953704834,7200,25.00180605966625,7144.7006,10002,20002,50004,0,0.007882871,2.485023173,0.0,2
LISWET9,OSQP_high,optimal,2.472663164138794,7225,25.00135851336654,1963.2513,10002,20002,50004,0,0.007850697,2.463864821,0.0,2
LOTSCHD,OSQP_high,optimal,0.030216217041015625,150,2398.4095409707143,2398.4159,12,19,72,0,2.5496e-05,0.029934996,0.0,1
MOSARQP1,OSQP_high,optimal,0.036887168884277344,450,-952.8754622023104,-952.87544,2500,3200,8512,0,0.001688673,0.034596983,0.0,1
MOSARQP2,OSQP_high,optimal,0.0174257755279541,150,-1597.4821234062304,-1597.4821,900,1500,4820,0,0.001132696,0.009770362,0.0,1
