name,solver,status,run_time,iter,obj_val,n,m,N,status_polish,setup_time,solve_time,update_time,rho_updates,rho_estimate
10034,OSQP,optimal,201.77190494537354,18325,-0.0660108206948659,40400,80600,280404,0,0.329730907,201.416734515,0.0,4,6.571931426486774e-05
10038,OSQP,optimal,325.0369198322296,6600,-0.05169000414788518,160800,321200,1120804,0,2.598881476,322.423135532,0.0,3,0.00020104221396793825
8495,OSQP,optimal,0.9800739288330078,175,42854.83847881426,27543,35543,100572,0,0.182802724,0.795122415,0.0,2,2.1222041727924754
8500,OSQP,time_limit,1000.1308023929596,9058,0.36899259806985285,250997,501495,1561997,0,11.795161797,988.320728706,0.0,5,1.7387321139560363e-05
8515,OSQP,max_iter_reached,49.849854946136475,100000,-1.7841766407888693,16002,24004,96008,0,0.014890673,49.829778487,0.0,2,1e-06
8547,OSQP,time_limit,1000.4823927879333,1767,-0.04469139213306961,1003001,2004001,7006002,0,73.021926799,927.346930248,0.0,3,1.1286306569349213e-05
8559,OSQP,optimal,62.33588218688965,5800,108682953.62091906,10000,15000,94966,0,2.236576523,60.088278759,0.0,3,6827.318345517838
8567,OSQP,optimal,15.14280104637146,525,115705466.24509305,10000,17500,102465,0,3.287320694,11.840378059,0.0,2,11935.179221650886
8602,OSQP,optimal,97.96551871299744,400,27354.25604489306,34552,87535,277439,0,22.982135385,74.978091698,0.0,2,0.0013842191908911264
8616,OSQP,optimal,0.052895307540893555,50,245.07031892825012,13870,24274,55480,0,0.01574049,0.03614756,0.0,1,0.658146438686333
8785,OSQP,optimal,4.486879110336304,175,7867.657838649513,10399,21761,73422,0,0.817640288,3.66760856,0.0,3,0.0016308835076438814
8790,OSQP,optimal,1.1696479320526123,250,-0.43467049964701954,39204,39204,234432,0,0.101441616,1.051530603,0.0,3,0.40574987090062603
8792,OSQP,optimal,0.1221780776977539,75,1.9009673316768267,15129,15129,90282,0,0.027241074,0.087674895,0.0,0,0.058313055864202656
8845,OSQP,optimal,9.330024003982544,33925,13453149.105205713,1546,2323,127581,0,0.013227454,9.312393488,0.0,1,0.008372090946711801
8906,OSQP,optimal,0.5967700481414795,950,3014396.931429462,5223,6061,132790,0,0.024921337,0.567386395,0.0,1,0.008726973351009852
8938,OSQP,max_iter_reached,23.266950130462646,100000,-37.389017319286594,4001,16000,35998,0,0.00564277,23.260481933,0.0,37,1.520047695926201
8991,OSQP,optimal,0.16332173347473145,150,-1.2044921684222198,14400,14400,85920,0,0.023095075,0.136195426,0.0,1,0.004255933080594191
9002,OSQP,solver_error,31.22194194793701,100000,141217701883.7488,2890,4539,15470,0,0.012920747,31.208085234,0.0,2,0.0016541264873036374
