name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
LISWET8,COSMO_high,optimal,3.208796977996826,6900,25.00180553097107,7144.7006,10002,20002,50004
LISWET9,COSMO_high,optimal,3.222926139831543,7000,25.001361083660868,1963.2513,10002,20002,50004
LOTSCHD,COSMO_high,optimal,0.021932125091552734,200,2398.4155844987667,2398.4159,12,19,72
MOSARQP1,COSMO_high,optimal,0.06606912612915039,500,-952.875446942408,-952.87544,2500,3200,8512
MOSARQP2,COSMO_high,optimal,0.022292137145996094,200,-1597.4821326105932,-1597.4821,900,1500,4820
POWELL20,COSMO_high,max_iter_reached,95.46290493011475,100000,50777490489.164955,52089583000.0,10000,20000,40000
PRIMAL1,COSMO_high,optimal,0.009912967681884766,100,-0.03501296493844175,-0.035012965,325,410,6464
PRIMAL2,COSMO_high,optimal,0.01937389373779297,100,-0.03373367612291153,-0.033733676,649,745,9339
PRIMAL3,COSMO_high,optimal,0.0213778018951416,100,-0.1357558371960066,-0.13575584,745,856,23036
PRIMAL4,COSMO_high,optimal,0.024708032608032227,100,-0.7460908851604267,-0.74609083,1489,1564,19008
PRIMALC1,COSMO_high,max_iter_reached,2.6153359413146973,100000,-32825.79047193953,-6155.2508,230,239,2529
PRIMALC2,COSMO_high,max_iter_reached,2.506659984588623,100000,435.7857121280107,-3551.3077,231,238,2078
PRIMALC5,COSMO_high,max_iter_reached,2.7626259326934814,100000,-398.6177780729926,-427.23233,287,295,2869
PRIMALC8,COSMO_high,max_iter_reached,4.726560115814209,100000,-23087222.31053735,-18309.43,520,528,5199
Q25FV47,COSMO_high,optimal,17.50290012359619,60700,13744455.082600666,13744448.0,1571,2391,130523
QADLITTL,COSMO_high,optimal,0.4137859344482422,3200,480318.8621749664,480318.86,97,153,637
QAFIRO,COSMO_high,optimal,0.021937847137451172,200,-1.5908388030323088,-1.5907818,32,59,124
QBANDM,COSMO_high,optimal,0.8800408840179443,19900,16352.358896316327,16352.342,472,777,3023
QBEACONF,COSMO_high,optimal,0.12707209587097168,3500,164712.79028988353,164712.06,262,435,3673
QBORE3D,COSMO_high,max_iter_reached,3.4538087844848633,100000,3107.796445199088,3100.2008,315,548,1872
QBRANDY,COSMO_high,optimal,1.886584997177124,56800,28375.08749007598,28375.115,249,469,2511
QCAPRI,COSMO_high,max_iter_reached,4.6031389236450195,100000,66264778.44092953,66793293.0,353,624,3852
QE226,COSMO_high,max_iter_reached,4.143849849700928,100000,212.65285902834222,212.65343,282,505,4721
QETAMACR,COSMO_high,optimal,9.323116064071655,66900,86763.43349526549,86760.37,688,1088,11613
QFFFFF80,COSMO_high,max_iter_reached,10.116554021835327,100000,873275.9765086498,873147.47,854,1378,10635
QFORPLAN,COSMO_high,max_iter_reached,4.58549690246582,100000,7455595068.30323,7456631500.0,421,582,6112
QGFRDXPN,COSMO_high,max_iter_reached,5.953454971313477,100000,100790805753.30919,100790590000.0,1092,1708,3739
QGROW15,COSMO_high,max_iter_reached,6.5089638233184814,100000,-101687938.03569418,-101693640.0,645,945,7227
QGROW22,COSMO_high,max_iter_reached,8.539000034332275,100000,-149658706.6895781,-149628950.0,946,1386,10837
QGROW7,COSMO_high,max_iter_reached,4.040180206298828,100000,-42796105.101552956,-42798714.0,301,441,3597
QISRAEL,COSMO_high,optimal,0.7753651142120361,25100,25347836.336044833,25347838.0,142,316,3765
QPCBLEND,COSMO_high,optimal,0.048460960388183594,1500,-0.007843251740952677,-0.0078425409,83,157,657
QPCBOEI1,COSMO_high,optimal,0.5698308944702148,11200,11503709.347789297,11503914.0,384,735,4253
