name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,setup_time,solve_time,scale,scale_updates
AUG2D,SCS_AA2,optimal,0.10181307792663574,25,1687411.0233093516,1687411.8,20200,30200,80000,48.136094,48.54527,0.1,0
AUG2DC,SCS_AA2,optimal,0.11871719360351562,25,1818368.3024191514,1818368.1,20200,30200,80400,59.794009,53.573275,0.1,0
AUG2DCQP,SCS_AA2,optimal,3.4065239429473877,1925,6498082.607031908,6498134.8,20200,30200,80400,58.812794,3342.283907,35.85007494232667,6
AUG2DQP,SCS_AA2,optimal,3.2559220790863037,1850,6237001.541603349,6237012.1,20200,30200,80000,62.886643,3188.644943,18.438171266945968,6
AUG3D,SCS_AA2,optimal,0.02210402488708496,25,554.0677236490887,554.06773,3873,4873,13092,11.445656,9.110889,0.1,0
AUG3DC,SCS_AA2,optimal,0.02197885513305664,25,771.2624397546742,771.26244,3873,4873,14292,12.05565,8.577499,0.1,0
AUG3DCQP,SCS_AA2,optimal,0.09648394584655762,275,993.3518526856506,993.36215,3873,4873,14292,11.194057,83.884783,8.130106542181707,2
AUG3DQP,SCS_AA2,optimal,0.07469010353088379,225,675.2376855225507,675.23767,3873,4873,13092,11.226062,62.300253,3.2039269652067928,2
BOYD1,SCS_AA2,optimal,7.975656032562256,900,-61713739.22329694,-61735220.0,93261,93279,745507,310.454928,7629.719481,1.6933336526564182e-05,4
BOYD2,SCS_AA2,max_iter_reached,1000.6454768180847,69025,22.394755130645173,21.256767,93263,279794,517049,336.786936,1000274.67315,1e-06,2
CONT-050,SCS_AA2,optimal,1.2085020542144775,3075,-4.564132042290793,-4.5638509,2597,4998,17199,16.284029,1189.780292,0.19979412240233232,5
CONT-100,SCS_AA2,optimal,46.135687828063965,16775,-4.644380938782215,-4.6443979,10197,19998,69399,81.012653,46051.340395,0.008930617483044436,5
CONT-101,SCS_AA2,optimal,55.85121488571167,18225,0.19531795916599526,0.19552733,10197,20295,62496,105.563473,55727.471328,0.010176261310530706,10
CONT-200,SCS_AA2,max_iter_reached,1000.9785270690918,65950,-2.3472395787785993,-4.6848759,40397,79998,278799,634.568608,1000317.033344,0.1,0
