name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N,setup_time,solve_time,scale,scale_updates
AUG2D,SCS_AA1,optimal,0.16939997673034668,25,1687411.0233093516,1687411.8,20200,30200,80000,80.541838,80.955421,0.1,0
AUG2DC,SCS_AA1,optimal,0.1723480224609375,25,1818368.3024191514,1818368.1,20200,30200,80400,92.037343,72.99367,0.1,0
AUG2DCQP,SCS_AA1,optimal,3.593371868133545,1775,6498135.939112899,6498134.8,20200,30200,80400,62.021957,3524.936643,4.046094399475773,3
AUG2DQP,SCS_AA1,optimal,4.121075868606567,2150,6237012.769049275,6237012.1,20200,30200,80000,62.643357,4053.575427,10.894680118801345,4
AUG3D,SCS_AA1,optimal,0.022657155990600586,25,554.0677236490887,554.06773,3873,4873,13092,11.280735,9.699674,0.1,0
AUG3DC,SCS_AA1,optimal,0.021575212478637695,25,771.2624397546742,771.26244,3873,4873,14292,10.999014,8.997426,0.1,0
AUG3DCQP,SCS_AA1,optimal,0.09911775588989258,275,993.3544692735941,993.36215,3873,4873,14292,11.726836,85.988877,8.27207311460086,2
AUG3DQP,SCS_AA1,optimal,0.05005693435668945,125,675.239345801046,675.23767,3873,4873,13092,10.979364,37.573116,0.6876226522413968,1
BOYD1,SCS_AA1,optimal,6.445832967758179,700,-61735044.963861376,-61735220.0,93261,93279,745507,316.858675,6089.382505,3.0352379449071278e-05,4
BOYD2,SCS_AA1,max_iter_reached,1000.4174389839172,70675,21.139635128460803,21.256767,93263,279794,517049,328.730062,1000030.687561,1e-06,2
CONT-050,SCS_AA1,optimal,0.27277278900146484,650,-4.563938693265014,-4.5638509,2597,4998,17199,15.10152,255.679951,0.005338854048217792,2
CONT-100,SCS_AA1,optimal,15.44226884841919,5800,-4.644561344077407,-4.6443979,10197,19998,69399,79.233819,15358.832065,0.11622194924181457,8
CONT-101,SCS_AA1,optimal,13.500733852386475,4675,0.1953165127910481,0.19552733,10197,20295,62496,99.73437,13396.639821,0.008714263856924519,6
CONT-200,SCS_AA1,optimal,93.28011012077332,6575,-4.689594437543009,-4.6848759,40397,79998,278799,615.365995,92642.33543,0.004712757373199687,5
CONT-201,SCS_AA1,optimal,232.05928802490234,14325,0.19240301647272384,0.19248337,40397,80595,249996,798.848244,231236.575098,0.00024192297421557127,15
CONT-300,SCS_AA1,optimal,913.7595562934875,22850,0.19136940157252103,0.19151232,90597,180895,562496,3464.784933,910273.645277,0.0009564242480159231,7
CVXQP1_L,SCS_AA1,max_iter_reached,982.8025877475739,100000,108684798.45352988,108704800.0,10000,15000,94966,2562.252296,980260.926386,563.1061410032223,5
CVXQP1_M,SCS_AA1,optimal,0.33275389671325684,1775,1087537.7092408247,1087511.6,1000,1500,9466,10.322589,321.536838,24.321124392627553,3
CVXQP1_S,SCS_AA1,optimal,0.00617218017578125,500,11590.67706511575,11590.718,100,150,920,0.526709,4.906736,14.477327828900398,4
CVXQP2_L,SCS_AA1,optimal,134.86962890625,16525,81845708.47540092,81842458.0,10000,12500,87467,1648.413871,133212.235177,141.52030860851,8
CVXQP2_M,SCS_AA1,optimal,0.19399595260620117,1050,820162.8217263657,820155.43,1000,1250,8717,7.971906,184.885658,124.39865641015004,3
CVXQP2_S,SCS_AA1,optimal,0.029478073120117188,150,8120.884682598802,8120.9405,100,125,846,0.480355,27.991367,2.490756505308512,1
CVXQP3_L,SCS_AA1,optimal,224.73816776275635,19125,115709241.80375284,115711100.0,10000,17500,102465,2977.152297,221749.40917,639.225374777512,5
CVXQP3_M,SCS_AA1,optimal,5.480725049972534,28325,1362659.0693845055,1362828.7,1000,1750,10215,12.890932,5466.706984,29.74497496858836,3
CVXQP3_S,SCS_AA1,optimal,0.03436708450317383,300,11943.408668087943,11943.432,100,175,994,0.566176,32.775671,1.9642415983122943,1
DPKLO1,SCS_AA1,optimal,0.002004861831665039,25,0.3700962435713347,0.37009622,133,210,1785,0.920891,0.687929,0.1,0
DTOC3,SCS_AA1,optimal,3.1571528911590576,3475,235.0316372744258,235.26248,14999,24997,64989,27.508735,3126.59582,0.0006955398440192849,2
DUAL1,SCS_AA1,optimal,0.002332925796508789,25,0.0350120324051213,0.035012966,85,86,7201,1.0567,0.42367,0.1,0
DUAL2,SCS_AA1,optimal,0.0028808116912841797,25,0.033733676567432855,0.033733676,96,97,9112,1.14258,0.484612,0.1,0
DUAL3,SCS_AA1,optimal,0.0031549930572509766,25,0.13575567888717818,0.13575584,111,112,12327,1.44688,0.58887,0.1,0
DUAL4,SCS_AA1,optimal,0.02978992462158203,25,0.746082835374153,0.74609084,75,76,5673,28.611835,0.376612,0.1,0
DUALC1,SCS_AA1,optimal,0.0021347999572753906,100,6154.854648949854,6155.2508,9,224,2025,0.440166,1.079136,0.1,0
DUALC2,SCS_AA1,optimal,0.001767873764038086,75,3551.1007224658006,3551.3077,7,236,1659,0.401585,0.746724,0.1,0
DUALC5,SCS_AA1,optimal,0.032377004623413086,50,427.2320595524828,427.23233,8,286,2296,0.492597,31.23031,0.1,0
DUALC8,SCS_AA1,optimal,0.0022020339965820312,25,18309.29586032684,18309.359,8,511,4096,0.943192,0.61562,0.1,0
EXDATA,SCS_AA1,optimal,4.096088171005249,1025,-141.8288387770309,-141.84343,3000,6001,2260500,841.081107,3151.863886,0.1,0
GENHS28,SCS_AA1,optimal,0.020896196365356445,25,0.9271736991619167,0.92717369,10,18,62,0.146085,19.992765,0.1,0
GOULDQP2,SCS_AA1,optimal,1.3633291721343994,39275,0.00018427931876124174,0.00018427534,699,1048,2791,1.534729,1361.013022,0.0001868725569798474,3
GOULDQP3,SCS_AA1,optimal,0.026968002319335938,50,1.9908458495337982,2.062784,699,1048,3838,23.155583,3.144887,0.1,0
HS118,SCS_AA1,optimal,0.0008287429809570312,175,664.7938436400482,664.82045,15,32,69,0.158923,0.377345,0.1,0
HS21,SCS_AA1,optimal,0.0005319118499755859,75,-99.95999999906978,-99.96,2,3,6,0.112461,0.132168,0.1,0
HS268,SCS_AA1,optimal,0.031298160552978516,25,0.194862901174929,5.7310705e-07,5,10,55,0.098061,30.514472,0.1,0
HS35,SCS_AA1,optimal,0.0009541511535644531,25,0.11101091710317412,0.11111111,3,4,13,0.170778,0.110779,0.1,0
HS35MOD,SCS_AA1,optimal,0.0007951259613037109,50,0.24999999999984546,0.25,3,4,13,0.108925,0.127553,0.1,0
HS51,SCS_AA1,optimal,0.03445720672607422,25,1.7763568394002505e-15,8.8817842e-16,5,8,21,0.105593,0.089164,0.1,0
HS52,SCS_AA1,optimal,0.0009770393371582031,25,5.3266475783202285,5.3266476,5,8,21,0.140026,0.117415,0.1,0
HS53,SCS_AA1,optimal,0.0008530616760253906,25,4.093023257637043,4.0930233,5,8,21,0.116317,0.10058,0.1,0
HS76,SCS_AA1,optimal,0.033727169036865234,50,-4.681823524609731,-4.6818182,4,7,22,0.105745,0.134286,0.1,0
HUES-MOD,SCS_AA1,optimal,0.28932809829711914,650,34824466.53774419,34824690.0,10000,10002,40000,14.788432,272.203596,0.0022335398563072305,3
HUESTIS,SCS_AA1,max_iter_reached,40.42556285858154,100000,inf,348246900000.0,10000,10002,40000,17.002165,40406.775888,19528.328393130712,7
KSIP,SCS_AA1,optimal,0.05518484115600586,925,0.5756893502861153,0.57579794,20,1021,19938,5.010526,49.627245,0.1,0
LASER,SCS_AA1,optimal,0.21485328674316406,3075,2409940.4443845437,2409601.4,1002,2002,9462,27.11054,186.943049,174471.8866382036,8
LISWET1,SCS_AA1,optimal,0.4345521926879883,600,24.997211702717323,36.122402,10002,20002,50004,20.980698,411.032037,2.494037224080579,2
LISWET10,SCS_AA1,optimal,0.4163088798522949,525,24.996587164377615,49.485785,10002,20002,50004,26.814459,386.568122,2.4265407146846805,2
LISWET11,SCS_AA1,optimal,0.4295980930328369,525,24.99406022691892,49.523957,10002,20002,50004,26.835373,399.991503,2.425872119311604,2
LISWET12,SCS_AA1,optimal,0.4255552291870117,525,24.99377379355019,1736.9274,10002,20002,50004,27.651498,395.068967,2.4266896742210156,2
LISWET2,SCS_AA1,optimal,0.3508188724517822,425,24.99252779851213,24.998076,10002,20002,50004,27.104117,320.682558,3.1678070333513886,2
LISWET3,SCS_AA1,optimal,0.41693115234375,525,24.99599182966847,25.00122,10002,20002,50004,26.999167,387.160844,2.5860599836482097,2
LISWET4,SCS_AA1,optimal,0.3480987548828125,425,24.994412128778208,25.000112,10002,20002,50004,27.152412,317.86252,3.2256115829781797,2
LISWET5,SCS_AA1,optimal,0.26381373405456543,300,25.024972892801088,25.034253,10002,20002,50004,26.669025,234.34415,2.362504778862849,2
LISWET6,SCS_AA1,optimal,0.4200630187988281,525,24.98990876355765,24.995748,10002,20002,50004,26.955906,390.265889,2.441730035624261,2
LISWET7,SCS_AA1,optimal,0.4124031066894531,525,24.997150570296526,498.84089,10002,20002,50004,27.001559,382.765816,2.5255979374494957,2
LISWET8,SCS_AA1,optimal,0.42810797691345215,525,24.997154995889105,7144.7006,10002,20002,50004,35.649123,389.572407,2.5090556080560207,2
LISWET9,SCS_AA1,optimal,0.42474794387817383,525,24.99710424963814,1963.2513,10002,20002,50004,34.470297,387.313187,2.50940200290284,2
LOTSCHD,SCS_AA1,optimal,0.0216677188873291,75,2398.4158901486853,2398.4159,12,19,72,0.143754,21.175702,0.1,0
MOSARQP1,SCS_AA1,optimal,0.05254507064819336,275,-952.8754320966056,-952.87544,2500,3200,8512,5.507223,45.767875,0.8967806541552483,1
MOSARQP2,SCS_AA1,optimal,0.03392815589904785,200,-1597.4821653756485,-1597.4821,900,1500,4820,3.161032,19.953111,0.93164552710885,1
POWELL20,SCS_AA1,max_iter_reached,65.22391033172607,100000,inf,52089583000.0,10000,20000,40000,24.706544,65197.319466,12.570681754228646,3
PRIMAL1,SCS_AA1,optimal,0.00880289077758789,125,-0.03501374200207066,-0.035012965,325,410,6464,3.505209,4.797794,0.9187811305347,1
PRIMAL2,SCS_AA1,optimal,0.008946895599365234,75,-0.03373307659796087,-0.033733676,649,745,9339,4.587626,3.985413,0.1,0
PRIMAL3,SCS_AA1,optimal,0.043591976165771484,75,-0.13575583666338759,-0.13575584,745,856,23036,36.143331,6.800029,0.1,0
PRIMAL4,SCS_AA1,optimal,0.03701329231262207,50,-0.7460907385892139,-0.74609083,1489,1564,19008,30.525737,5.978797,0.1,0
PRIMALC1,SCS_AA1,optimal,0.3001699447631836,21125,-6178.143784506803,-6155.2508,230,239,2529,20.157375,279.632302,0.03145622532932019,1
PRIMALC2,SCS_AA1,optimal,0.10748887062072754,7600,-3549.506794062946,-3551.3077,231,238,2078,8.288628,90.477389,0.1,0
PRIMALC5,SCS_AA1,optimal,0.016124963760375977,775,-427.2339418204619,-427.23233,287,295,2869,1.005275,14.76975,0.1,0
PRIMALC8,SCS_AA1,optimal,0.09792780876159668,2800,-18309.431225142678,-18309.43,520,528,5199,16.872448,80.521471,0.017935223509451075,1
Q25FV47,SCS_AA1,optimal,3.174862861633301,10675,13717723.231853183,13744448.0,1571,2391,130523,24.58334,3145.476588,1.4581628566689597,2
QADLITTL,SCS_AA1,optimal,0.04092001914978027,3375,480156.7565195195,480318.86,97,153,637,18.403407,22.037132,0.1,0
QAFIRO,SCS_AA1,optimal,0.020863056182861328,125,-1.590780806632486,-1.5907818,32,59,124,19.682045,0.475968,0.1,0
QBANDM,SCS_AA1,optimal,0.038110971450805664,975,16350.24963920016,16352.342,472,777,3023,1.883459,35.516041,0.1,0
QBEACONF,SCS_AA1,optimal,0.015111923217773438,575,164761.78911840348,164712.06,262,435,3673,1.410732,13.173519,0.003966714566473885,2
QBORE3D,SCS_AA1,optimal,0.08728289604187012,2700,3084.6804091228773,3100.2008,315,548,1872,27.625823,59.053392,0.017672439786173645,1
QBRANDY,SCS_AA1,optimal,0.06774210929870605,1900,28362.429874426663,28375.115,249,469,2511,1.015998,66.194343,0.1,0
QCAPRI,SCS_AA1,optimal,0.10477018356323242,3275,44488243.14083591,66793293.0,353,624,3852,9.104889,94.835997,0.3193631459741984,1
QE226,SCS_AA1,optimal,0.1084280014038086,3825,212.57070327897696,212.65343,282,505,4721,1.873826,105.757057,0.1,0
QETAMACR,SCS_AA1,optimal,2.0458359718322754,16875,86219.2819928342,86760.37,688,1088,11613,34.375605,2010.624363,7.909120835879245,3
QFFFFF80,SCS_AA1,optimal,1.9632632732391357,21525,865659.7751051954,873147.47,854,1378,10635,23.2024,1939.096956,0.0026412942429452566,3
QFORPLAN,SCS_AA1,optimal,0.005692005157470703,50,6631685286.757978,7456631500.0,421,582,6112,2.840514,2.176492,0.1,0
QGFRDXPN,SCS_AA1,max_iter_reached,5.59705114364624,100000,462741689.6210843,100790590000.0,1092,1708,3739,2.049724,5594.401241,0.1,0
QGROW15,SCS_AA1,max_iter_reached,4.793031930923462,100000,-inf,-101693640.0,645,945,7227,3.036934,4789.252993,0.0007393503109393603,2
QGROW22,SCS_AA1,max_iter_reached,6.9414567947387695,100000,-inf,-149628950.0,946,1386,10837,22.739808,6917.948025,0.00013956651191066952,4
QGROW7,SCS_AA1,max_iter_reached,2.2177250385284424,100000,-inf,-42798714.0,301,441,3597,17.000204,2199.904624,2.4308404365284592e-05,5
QISRAEL,SCS_AA1,optimal,0.10203218460083008,6850,25340214.0710024,25347838.0,142,316,3765,1.137557,100.250148,2.3871968709295284,2
QPCBLEND,SCS_AA1,optimal,0.037483930587768555,1850,-0.007837750934361743,-0.0078425409,83,157,657,0.464131,36.665912,42.360099395276116,4
QPCBOEI1,SCS_AA1,optimal,1.0244097709655762,27825,11503867.56577542,11503914.0,384,735,4253,2.611954,1021.395563,1.0025468228020689,2
QPCBOEI2,SCS_AA1,optimal,0.14374494552612305,11450,7303594.585075551,8171962.3,143,309,1482,0.907639,142.445278,3.378705181473298,2
QPCSTAIR,SCS_AA1,optimal,0.16886091232299805,4150,6204377.5378754465,6204387.5,467,823,4790,2.241241,166.269814,5.161127874572922,2
QPILOTNO,SCS_AA1,optimal,0.7252101898193359,2925,4721553.159471347,4728586.9,2172,3147,16105,15.409283,708.60265,0.028807958965509348,1
QPTEST,SCS_AA1,optimal,0.016961097717285156,25,4.37145846428105,4.371875,2,4,10,15.556757,0.245446,0.1,0
QRECIPE,SCS_AA1,optimal,0.004645109176635742,225,-266.6159229006166,-266.616,180,271,923,0.652069,3.247787,0.02802065917191218,1
QSC205,SCS_AA1,optimal,0.033676862716674805,100,-0.005847508364487414,-0.0058139518,203,408,785,0.596393,1.624696,0.1,0
QSCAGR25,SCS_AA1,optimal,0.6506359577178955,23475,201701152.60593092,201737940.0,500,971,2282,1.524212,648.360794,0.3665892315263119,1
QSCAGR7,SCS_AA1,optimal,0.011714935302734375,1300,26874668.043487668,26865949.0,140,269,602,0.493836,10.488946,0.1,0
QSCFXM1,SCS_AA1,optimal,0.07329702377319336,1300,9284563.19366329,16882692.0,457,787,4456,21.075267,51.514092,0.1,0
QSCFXM2,SCS_AA1,optimal,0.13664937019348145,1675,15035871.783613293,27776162.0,914,1574,8285,3.16968,132.84601,0.1,0
QSCFXM3,SCS_AA1,optimal,0.24341106414794922,1925,17438804.688180868,30816355.0,1371,2361,11501,4.728613,237.829826,0.1,0
QSCORPIO,SCS_AA1,max_iter_reached,2.146138906478882,100000,1880.5349842189694,1880.5096,358,746,1842,1.230097,2144.158698,32.48656210051632,3
QSCRS8,SCS_AA1,optimal,0.9802088737487793,16250,906.1774065628853,904.56001,1169,1659,4560,2.980497,976.388674,10.00719051106896,2
QSCSD1,SCS_AA1,optimal,0.013820886611938477,300,8.666549509388334,8.6666667,760,837,4584,1.911685,11.251564,5.31534929410613,2
QSCSD6,SCS_AA1,optimal,0.251110315322876,3525,50.79164533361992,50.808214,1350,1497,8378,26.417968,224.029813,0.45497903585189947,1
QSCSD8,SCS_AA1,optimal,0.25019407272338867,1700,940.7634448187804,940.76357,2750,3147,16214,14.247903,234.629696,0.1,0
QSCTAP1,SCS_AA1,optimal,0.08471179008483887,3075,1415.8901105425568,1415.8611,480,780,2442,1.629188,82.341852,0.7612904138279734,1
QSCTAP2,SCS_AA1,optimal,0.1955559253692627,1525,1735.0357397332964,1735.0265,1880,2970,10007,11.869416,182.570778,0.969295579173531,1
QSCTAP3,SCS_AA1,optimal,0.1725609302520752,1025,1438.730019482537,1438.7547,2480,3960,13262,7.684021,163.575978,1.1018442284417314,1
QSEBA,SCS_AA1,optimal,1.4756932258605957,28525,81476343.10735542,81481801.0,1028,1543,6576,13.188056,1461.597618,4.040281991363742,3
QSHARE1B,SCS_AA1,optimal,0.049629926681518555,1675,732155.9803193655,720078.32,225,342,1436,0.890322,48.038675,0.007389330820895777,2
QSHARE2B,SCS_AA1,optimal,0.18597197532653809,18575,11701.66082879647,11703.692,79,175,873,15.605462,169.659088,12.472463921174128,3
QSHELL,SCS_AA1,optimal,13.426022052764893,74450,1379378095387.809,1572636800000.0,1775,2311,74506,27.231372,13395.58427,2.912604117973474,2
QSHIP04L,SCS_AA1,optimal,0.2354719638824463,2475,2419942.9577859873,2420015.5,2118,2520,8548,5.672218,228.360875,0.33676332777216494,1
QSHIP04S,SCS_AA1,optimal,0.18874597549438477,2625,2424980.6421563374,2424993.7,1458,1860,5908,2.948601,185.109081,4.804494243292285,3
QSHIP08L,SCS_AA1,optimal,2.420253038406372,5550,2376000.1710960483,2376040.6,4283,5061,86075,28.614175,2387.130303,0.3192839314569879,1
QSHIP08S,SCS_AA1,optimal,0.38330984115600586,2200,2385718.8218007092,2385728.9,2387,3165,32317,9.284736,371.633552,3.8703156695537673,3
QSHIP12L,SCS_AA1,optimal,13.768982172012329,19875,3018902.415523667,3018876.6,5427,6578,144030,40.831288,13721.893499,4.072003134678745,3
QSHIP12S,SCS_AA1,optimal,0.8969748020172119,4350,3056966.94251085,3056962.3,2763,3914,44705,9.59636,885.01216,1.6809343639027694,2
QSIERRA,SCS_AA1,optimal,0.2843148708343506,2225,23751650.052253854,23750458.0,2036,3263,9582,5.566099,277.625338,1.0562290369512526,2
QSTAIR,SCS_AA1,optimal,0.37819910049438477,8650,7985405.459357841,7985452.8,467,823,6293,3.033875,374.335712,8.084510570499186,2
QSTANDAT,SCS_AA1,optimal,0.09954714775085449,1875,6410.660094269727,6411.8384,1075,1434,5576,2.808267,95.891572,0.1,0
S268,SCS_AA1,optimal,0.0009770393371582031,25,0.194862901174929,5.7310705e-07,5,10,55,0.158637,0.124471,0.1,0
STADAT1,SCS_AA1,max_iter_reached,17.205270767211914,100000,-28502443.10933662,-28526864.0,2001,6000,13998,5.841981,17197.964043,0.1,0
STADAT2,SCS_AA1,max_iter_reached,17.412137031555176,100000,-30.708809014821206,-32.626665,2001,6000,13998,13.642355,17397.509581,0.1,0
STADAT3,SCS_AA1,max_iter_reached,35.433059215545654,100000,-29.252040283054583,-35.779453,4001,12000,27998,11.009624,35420.533596,0.009916554202066627,2
STCQP1,SCS_AA1,optimal,0.16807222366333008,400,155144.08872231492,155143.56,4097,6149,66544,18.36078,146.233312,11.68569238204854,2
STCQP2,SCS_AA1,optimal,0.20893573760986328,325,22327.312824836074,22327.313,4097,6149,66544,31.818356,173.476652,1.1996177443814364,1
TAME,SCS_AA1,optimal,0.01812291145324707,25,0.0,0.0,2,3,8,17.021198,0.236475,0.1,0
UBH1,SCS_AA1,optimal,4.837428092956543,4350,3.2404382712327338,1.1160008,18009,30009,72012,34.805146,4798.875139,5.568175083187712e-05,5
VALUES,SCS_AA1,optimal,0.025789976119995117,175,-1.396392714435915,-1.3966211,202,203,7846,1.155025,23.652497,0.45206264566347437,1
YAO,SCS_AA1,max_iter_reached,13.09670901298523,100000,9.757602522325442,197.70426,2002,4002,10004,5.529118,13090.383758,2.9279685471759764,2
ZECEVIC2,SCS_AA1,optimal,0.03180217742919922,50,-4.124999982680625,-4.125,2,4,7,0.126209,31.053877,0.1,0
