tau,SCS,OSQP,COSMO
4.136343684063275,0.999,0.957,0.002
4.174655289253137,0.999,0.958,0.002
4.213321743847288,0.999,0.958,0.002
4.252346334528682,0.999,0.959,0.002
4.291732378422157,0.999,0.961,0.002
4.3314832233764,0.999,0.963,0.002
4.371602248248505,0.999,0.966,0.002
4.412092863191189,0.999,0.97,0.002
4.452958509942655,0.999,0.97,0.002
4.494202662119142,0.999,0.97,0.002
4.535828825510188,0.999,0.973,0.002
4.577840538376619,0.999,0.973,0.002
4.6202413717513116,0.999,0.974,0.002
4.663034929742731,0.999,0.974,0.002
4.7062248498412815,0.999,0.975,0.002
4.749814803228501,0.999,0.976,0.002
4.79380849508911,0.999,0.977,0.002
4.838209664925956,0.999,0.979,0.002
4.8830220868778795,0.999,0.979,0.002
4.9282495700405144,0.999,0.98,0.002
4.973895958790064,0.999,0.981,0.002
5.019965133110082,0.999,0.981,0.002
5.066461008921268,0.999,0.982,0.002
5.113387538414326,0.999,0.982,0.002
5.160748710385909,0.999,0.982,0.002
5.208548550577661,0.999,0.983,0.002
5.256791122018422,0.999,0.983,0.002
5.305480525369573,0.999,0.984,0.002
5.354620899273607,0.999,0.984,0.002
5.404216420705916,0.999,0.984,0.002
5.454271305329834,0.999,0.984,0.002
5.50478980785497,0.999,0.984,0.002
5.555776222398876,0.999,0.984,0.002
5.607234882852032,0.999,0.984,0.002
5.659170163246244,0.999,0.984,0.002
5.711586478126432,0.999,0.984,0.002
5.764488282925877,0.999,0.984,0.002
5.8178800743449335,0.999,0.985,0.002
5.871766390733256,0.999,0.985,0.002
5.926151812475554,0.999,0.988,0.002
5.981040962380941,0.999,0.988,0.002
6.036438506075867,0.999,0.988,0.002
6.09234915240071,0.999,0.988,0.002
6.148777653810023,0.999,0.988,0.002
6.205728806776502,0.999,0.989,0.002
6.26320745219869,0.999,0.99,0.002
6.321218475812452,0.999,0.991,0.002
6.379766808606281,0.999,0.991,0.002
6.4388574272404195,0.999,0.992,0.002
6.49849535446989,0.999,0.992,0.002
6.558685659571432,0.999,0.992,0.002
6.619433458774393,0.999,0.992,0.002
6.680743915695613,0.999,0.992,0.002
6.742622241778342,0.999,0.993,0.002
6.805073696735208,0.999,0.993,0.002
6.868103588995304,0.999,0.993,0.002
6.931717276155406,0.999,0.993,0.002
6.995920165435373,0.999,0.993,0.002
7.060717714137773,0.999,0.994,0.002
7.1261154301117475,0.999,0.994,0.002
7.192118872221189,0.999,0.994,0.002
7.258733650817251,0.999,0.994,0.002
7.3259654282152304,0.999,0.994,0.002
7.393819919175866,0.999,0.994,0.002
7.46230289139111,0.999,0.994,0.002
7.531420165974372,0.999,0.994,0.002
7.6011776179553285,0.999,0.994,0.002
7.671581176779302,0.999,0.994,0.002
7.742636826811269,0.999,0.994,0.002
7.814350607844544,0.999,0.994,0.002
7.886728615614152,0.999,0.994,0.002
7.959777002314984,0.999,0.994,0.002
8.033501977124734,0.999,0.994,0.002
8.107909806731687,0.999,0.994,0.002
8.183006815867392,0.999,0.994,0.002
8.258799387844268,0.999,0.994,0.002
8.335293965098193,0.999,0.994,0.002
8.412497049736118,0.999,0.995,0.002
8.490415204088746,0.999,0.995,0.002
8.56905505126835,0.999,0.995,0.002
8.648423275731723,0.999,0.995,0.002
8.728526623848378,0.999,0.995,0.002
8.809371904473991,0.999,0.995,0.002
8.89096598952916,0.999,0.995,0.002
8.973315814583522,0.999,0.996,0.002
9.05642837944529,0.999,0.996,0.002
9.14031074875623,1.0,0.996,0.002
9.224970052592175,1.0,0.996,0.002
9.310413487069077,1.0,0.996,0.002
9.396648314954692,1.0,0.996,0.002
9.483681866285922,1.0,0.996,0.002
9.571521538991863,1.0,0.996,0.002
9.660174799522645,1.0,0.996,0.002
9.749649183484088,1.0,0.996,0.002
9.83995229627823,1.0,0.996,0.002
9.931091813749795,1.0,0.996,0.002
10.023075482838655,1.0,0.996,0.002
10.115911122238298,1.0,0.996,0.002
10.209606623060465,1.0,0.996,0.002
10.30416994950588,1.0,0.996,0.002
10.399609139541198,1.0,0.996,0.002
10.495932305582278,1.0,0.996,0.002
10.5931476351837,1.0,0.996,0.002
10.691263391734761,1.0,0.996,0.002
10.79028791516184,1.0,0.996,0.002
10.8902296226373,1.0,0.997,0.002
10.991097009294972,1.0,0.997,0.002
11.092898648952227,1.0,0.997,0.002
11.195643194838782,1.0,0.997,0.002
11.299339380332222,1.0,0.997,0.002
11.403996019700324,1.0,0.997,0.002
11.509622008850323,1.0,0.998,0.002
11.616226326085018,1.0,0.998,0.002
11.723818032865985,1.0,0.998,0.002
11.832406274583786,1.0,0.998,0.002
11.94200028133532,1.0,0.998,0.002
12.052609368708426,1.0,0.998,0.002
12.164242938573679,1.0,0.998,0.002
12.276910479883592,1.0,0.998,0.002
12.390621569479162,1.0,0.998,0.002
12.505385872903908,1.0,0.998,0.002
12.621213145225473,1.0,0.998,0.002
12.738113231864785,1.0,0.998,0.002
12.856096069432958,1.0,0.998,0.002
12.975171686575875,1.0,0.998,0.002
13.095350204826671,1.0,0.998,0.002
13.216641839466051,1.0,0.998,0.002
13.339056900390586,1.0,0.999,0.002
13.462605792989104,1.0,0.999,0.002
13.587299019027098,1.0,0.999,0.002
13.71314717753945,1.0,0.999,0.002
13.840160965731316,1.0,0.999,0.002
13.968351179887398,1.0,0.999,0.002
14.09772871628967,1.0,0.999,0.002
14.228304572143527,1.0,0.999,0.002
14.360089846512599,1.0,0.999,0.002
14.493095741262167,1.0,0.999,0.002
14.627333562011298,1.0,0.999,0.002
14.762814719093903,1.0,0.999,0.002
14.899550728528544,1.0,0.999,0.002
15.037553212997377,1.0,0.999,0.002
15.176833902834053,1.0,0.999,0.002
15.317404637020799,1.0,0.999,0.002
15.459277364194778,1.0,0.999,0.002
15.602464143663688,1.0,0.999,0.002
15.74697714643086,1.0,0.999,0.002
15.89282865622978,1.0,0.999,0.002
16.0400310705682,1.0,0.999,0.002
16.188596901781985,1.0,0.999,0.002
16.338538778098613,1.0,0.999,0.002
16.48986944471065,1.0,0.999,0.002
16.642601764859037,1.0,0.999,0.002
16.79674872092653,1.0,0.999,0.002
16.952323415541205,1.0,0.999,0.002
17.109339072690144,1.0,0.999,0.002
17.26780903884356,1.0,0.999,0.002
17.42774678408919,1.0,1.0,0.002
17.589165903277326,1.0,1.0,0.002
17.75208011717635,1.0,1.0,0.002
17.916503273639005,1.0,1.0,0.002
18.082449348779516,1.0,1.0,0.002
18.249932448161523,1.0,1.0,0.002
18.41896680799711,1.0,1.0,0.002
18.589566796356873,1.0,1.0,0.002
18.761746914391203,1.0,1.0,0.002
18.935521797562952,1.0,1.0,0.002
19.11090621689138,1.0,1.0,0.002
19.287915080207778,1.0,1.0,0.002
19.46656343342262,1.0,1.0,0.002
19.646866461804457,1.0,1.0,0.002
19.828839491270713,1.0,1.0,0.002
20.01249798969037,1.0,1.0,0.002
20.197857568198785,1.0,1.0,0.002
20.384933982524633,1.0,1.0,0.002
20.573743134329128,1.0,1.0,0.002
20.764301072557746,1.0,1.0,0.002
20.95662399480433,1.0,1.0,0.002
21.150728248687948,1.0,1.0,0.002
21.346630333242445,1.0,1.0,0.002
21.544346900318832,1.0,1.0,0.002
21.7438947560008,1.0,1.0,0.002
21.945290862033136,1.0,1.0,0.002
22.14855233726359,1.0,1.0,0.002
22.353696459097954,1.0,1.0,0.002
22.560740664968602,1.0,1.0,0.002
22.7697025538168,1.0,1.0,0.002
22.98059988758851,1.0,1.0,0.002
23.193450592744288,1.0,1.0,0.002
23.408272761782932,1.0,1.0,0.002
23.625084654779464,1.0,1.0,0.002
23.843904700937205,1.0,1.0,0.002
24.06475150015424,1.0,1.0,0.002
24.287643824604515,1.0,1.0,0.002
24.512600620333387,1.0,1.0,0.002
24.73964100886813,1.0,1.0,0.002
24.968784288843267,1.0,1.0,0.002
25.200049937640923,1.0,1.0,0.002
25.433457613046496,1.0,1.0,0.002
25.669027154919505,1.0,1.0,0.002
25.906778586880076,1.0,1.0,0.002
26.14673211801092,1.0,1.0,0.002
26.388908144575105,1.0,1.0,0.002
26.633327251749822,1.0,1.0,0.002
26.88001021537606,1.0,1.0,0.002
27.128978003724658,1.0,1.0,0.002
27.380251779278577,1.0,1.0,0.002
27.6338529005317,1.0,1.0,0.002
27.88980292380441,1.0,1.0,0.002
28.1481236050758,1.0,1.0,0.002
28.408836901833027,1.0,1.0,0.002
28.671964974937698,1.0,1.0,0.002
28.937530190509502,1.0,1.0,0.002
29.205555121827466,1.0,1.0,0.002
29.47606255124857,1.0,1.0,0.002
29.749075472144405,1.0,1.0,0.002
30.024617090855493,1.0,1.0,0.002
30.30271082866396,1.0,1.0,0.002
30.583380323784333,1.0,1.0,0.002
30.86664943337273,1.0,1.0,0.002
31.15254223555488,1.0,1.0,0.002
31.441083031472647,1.0,1.0,0.002
31.732296347349763,1.0,1.0,0.002
32.02620693657652,1.0,1.0,0.002
32.32283978181379,1.0,1.0,0.002
32.622220097116696,1.0,1.0,0.002
32.924373330077685,1.0,1.0,0.002
33.229325163989714,1.0,1.0,0.002
33.5371015200293,1.0,1.0,0.002
33.84772855945981,1.0,1.0,0.002
34.16123268585528,1.0,1.0,0.002
34.47764054734464,1.0,1.0,0.002
34.79697903887691,1.0,1.0,0.002
35.1192753045073,1.0,1.0,0.002
35.44455673970434,1.0,1.0,0.002
35.77285099367874,1.0,1.0,0.002
36.10418597173337,1.0,1.0,0.002
36.43858983763545,1.0,1.0,0.002
36.77609101601033,1.0,1.0,0.002
37.11671819475765,1.0,1.0,0.002
37.46050032748993,1.0,1.0,0.002
37.80746663599349,1.0,1.0,0.002
38.15764661271248,1.0,1.0,0.002
38.511070023255705,1.0,1.0,0.002
38.867766908926654,1.0,1.0,0.002
39.22776758927719,1.0,1.0,0.002
39.591102664684584,1.0,1.0,0.002
39.957803018952696,1.0,1.0,0.002
40.32789982193707,1.0,1.0,0.002
40.701424532194366,1.0,1.0,0.002
41.078408899656466,1.0,1.0,0.002
41.45888496832911,1.0,1.0,0.002
41.84288507901582,1.0,1.0,0.002
42.23044187206674,1.0,1.0,0.002
42.62158829015323,1.0,1.0,0.002
43.01635758106795,1.0,1.0,0.002
43.41478330055092,1.0,1.0,0.002
43.816899315141924,1.0,1.0,0.002
44.22273980505899,1.0,1.0,0.002
44.63233926710395,1.0,1.0,0.002
45.04573251759459,1.0,1.0,0.002
45.462954695323994,1.0,1.0,0.002
45.88404126454759,1.0,1.0,0.002
46.30902801799739,1.0,1.0,0.002
46.73795107992461,1.0,1.0,0.002
47.17084690917017,1.0,1.0,0.002
47.607752302263684,1.0,1.0,0.002
48.048704396551315,1.0,1.0,0.002
48.493740673352356,1.0,1.0,0.002
48.94289896114529,1.0,1.0,0.002
49.396217438783204,1.0,1.0,0.002
49.853734638738935,1.0,1.0,0.002
50.31548945038054,1.0,1.0,0.002
50.78152112327673,1.0,1.0,0.002
51.2518692705333,1.0,1.0,0.002
51.72657387216019,1.0,1.0,0.002
52.205675278469755,1.0,1.0,0.002
52.689214213506744,1.0,1.0,0.002
53.17723177850969,1.0,1.0,0.002
53.66976945540476,1.0,1.0,0.002
54.16686911033152,1.0,1.0,0.002
54.66857299720181,1.0,1.0,0.002
55.17492376129126,1.0,1.0,0.002
55.68596444286412,1.0,1.0,0.002
56.20173848083188,1.0,1.0,0.002
56.72228971644544,1.0,1.0,0.002
57.247662397021784,1.0,1.0,0.002
57.77790117970504,1.0,1.0,0.002
58.313051135262214,1.0,1.0,0.002
58.8531577519145,1.0,1.0,0.002
59.398266939203566,1.0,1.0,0.002
59.94842503189409,1.0,1.0,0.002
60.503678793912215,1.0,1.0,0.002
61.06407542232039,1.0,1.0,0.002
61.629662551329425,1.0,1.0,0.002
62.200488256347114,1.0,1.0,0.002
62.776601058065,1.0,1.0,0.002
63.35804992658251,1.0,1.0,0.002
63.9448842855694,1.0,1.0,0.002
64.53715401646701,1.0,1.0,0.002
65.13490946272803,1.0,1.0,0.002
65.73820143409586,1.0,1.0,0.002
66.34708121092348,1.0,1.0,0.002
66.96160054853219,1.0,1.0,0.002
67.5818116816111,1.0,1.0,0.002
68.20776732865686,1.0,1.0,0.002
68.83952069645497,1.0,1.0,0.002
69.47712548460237,1.0,1.0,0.002
70.12063589007181,1.0,1.0,0.002
70.77010661181889,1.0,1.0,0.002
71.42559285543126,1.0,1.0,0.002
72.08715033782136,1.0,1.0,0.002
72.7548352919623,1.0,1.0,0.002
73.42870447166761,1.0,1.0,0.002
74.1088151564157,1.0,1.0,0.002
74.79522515621821,1.0,1.0,0.002
75.48799281653436,1.0,1.0,0.002
76.18717702322995,1.0,1.0,0.002
76.8928372075831,1.0,1.0,0.002
77.6050333513357,1.0,1.0,0.002
78.32382599179196,1.0,1.0,0.002
79.04927622696424,1.0,1.0,0.002
79.78144572076624,1.0,1.0,0.002
80.52039670825474,1.0,1.0,0.002
81.26619200091946,1.0,1.0,0.002
82.01889499202203,1.0,1.0,0.002
82.77856966198476,1.0,1.0,0.002
83.54528058382867,1.0,1.0,0.002
84.31909292866256,1.0,1.0,0.002
85.10007247122246,1.0,1.0,0.002
85.88828559546249,1.0,1.0,0.002
86.68379930019779,1.0,1.0,0.002
87.4866812047991,1.0,1.0,0.002
88.29699955494087,1.0,1.0,0.002
89.11482322840202,1.0,1.0,0.002
89.94022174092044,1.0,1.0,0.002
90.77326525210228,1.0,1.0,0.002
91.61402457138516,1.0,1.0,0.002
92.46257116405738,1.0,1.0,0.002
93.31897715733238,1.0,1.0,0.002
94.18331534647952,1.0,1.0,0.002
95.05565920101196,1.0,1.0,0.002
95.93608287093141,1.0,1.0,0.002
96.82466119303123,1.0,1.0,0.002
97.72146969725725,1.0,1.0,0.002
98.6265846131282,1.0,1.0,0.002
99.54008287621524,1.0,1.0,0.002
100.46204213468131,1.0,1.0,0.002
101.39254075588153,1.0,1.0,0.002
102.3316578330245,1.0,1.0,0.002
103.27947319189515,1.0,1.0,0.002
104.23606739764011,1.0,1.0,0.002
105.20152176161591,1.0,1.0,0.002
106.17591834830002,1.0,1.0,0.002
107.15933998226711,1.0,1.0,0.002
108.15187025522881,1.0,1.0,0.002
109.1535935331391,1.0,1.0,0.002
110.16459496336569,1.0,1.0,0.002
111.1849604819271,1.0,1.0,0.002
112.21477682079802,1.0,1.0,0.002
113.25413151528114,1.0,1.0,0.002
114.30311291144787,1.0,1.0,0.002
115.36181017364785,1.0,1.0,0.002
116.43031329208767,1.0,1.0,0.002
117.50871309048075,1.0,1.0,0.002
118.59710123376694,1.0,1.0,0.002
119.69557023590428,1.0,1.0,0.002
120.8042134677329,1.0,1.0,0.002
121.92312516491107,1.0,1.0,0.002
123.05240043592616,1.0,1.0,0.002
124.19213527017834,1.0,1.0,0.002
125.34242654613995,1.0,1.0,0.002
126.50337203959037,1.0,1.0,0.002
127.67507043192657,1.0,1.0,0.002
128.8576213185518,1.0,1.0,0.002
130.05112521734085,1.0,1.0,0.002
131.25568357718427,1.0,1.0,0.002
132.47139878661176,1.0,1.0,0.002
133.69837418249466,1.0,1.0,0.002
134.93671405883066,1.0,1.0,0.002
136.18652367560813,1.0,1.0,0.002
137.44790926775366,1.0,1.0,0.002
138.7209780541621,1.0,1.0,0.002
140.00583824680976,1.0,1.0,0.002
141.30259905995337,1.0,1.0,0.002
142.61137071941283,1.0,1.0,0.002
143.93226447194064,1.0,1.0,0.002
145.26539259467813,1.0,1.0,0.002
146.61086840469844,1.0,1.0,0.002
147.96880626863964,1.0,1.0,0.002
149.33932161242518,1.0,1.0,0.002
150.72253093107557,1.0,1.0,0.002
152.1185517986105,1.0,1.0,0.002
153.52750287804227,1.0,1.0,0.002
154.94950393146317,1.0,1.0,0.002
156.3846758302246,1.0,1.0,0.002
157.8331405652118,1.0,1.0,0.002
159.29502125721228,1.0,1.0,0.002
160.77044216738236,1.0,1.0,0.002
162.25952870780873,1.0,1.0,0.002
163.76240745216873,1.0,1.0,0.002
165.27920614648954,1.0,1.0,0.002
166.81005372000593,1.0,1.0,0.002
168.35508029612024,1.0,1.0,0.002
169.9144172034626,1.0,1.0,0.002
171.48819698705393,1.0,1.0,0.002
173.07655341957258,1.0,1.0,0.002
174.67962151272457,1.0,1.0,0.002
176.29753752872057,1.0,1.0,0.002
177.93043899185773,1.0,1.0,0.002
179.5784647002095,1.0,1.0,0.002
181.24175473742378,1.0,1.0,0.002
182.92045048462938,1.0,1.0,0.002
184.61469463245476,1.0,1.0,0.002
186.324631193156,1.0,1.0,0.002
188.05040551285816,1.0,1.0,0.002
189.79216428391015,1.0,1.0,0.002
191.55005555735278,1.0,1.0,0.002
193.32422875550452,1.0,1.0,0.002
195.11483468466164,1.0,1.0,0.002
196.92202554791714,1.0,1.0,0.002
198.74595495809837,1.0,1.0,0.002
200.5867779508234,1.0,1.0,0.002
202.44465099768038,1.0,1.0,0.002
204.31973201952704,1.0,1.0,0.002
206.21218039991425,1.0,1.0,0.002
208.12215699863393,1.0,1.0,0.002
210.04982416539153,1.0,1.0,0.002
211.9953457536071,1.0,1.0,0.002
213.95888713434215,1.0,1.0,0.002
215.94061521035653,1.0,1.0,0.002
217.94069843029558,1.0,1.0,0.002
219.95930680300748,1.0,1.0,0.002
221.99661191199547,1.0,1.0,0.002
224.05278693000182,1.0,1.0,0.002
226.12800663372772,1.0,1.0,0.002
228.22244741868985,1.0,1.0,0.002
230.33628731421314,1.0,1.0,0.002
232.4697059985648,1.0,1.0,0.002
234.62288481422624,1.0,1.0,0.002
236.79600678330763,1.0,1.0,0.002
238.98925662310504,1.0,1.0,0.002
241.2028207618007,1.0,1.0,0.002
243.43688735431104,1.0,1.0,0.002
245.691646298279,1.0,1.0,0.002
247.96728925021577,1.0,1.0,0.002
250.26400964179192,1.0,1.0,0.002
252.58200269627847,1.0,1.0,0.003
254.9214654451423,1.0,1.0,0.003
257.28259674479324,1.0,1.0,0.003
259.665597293487,1.0,1.0,0.003
262.07066964838526,1.0,1.0,0.003
264.498018242772,1.0,1.0,0.003
266.9478494034321,1.0,1.0,0.003
269.4203713681882,1.0,1.0,0.003
271.9157943036019,1.0,1.0,0.003
274.43433032283656,1.0,1.0,0.003
276.9761935036891,1.0,1.0,0.003
279.5415999067856,1.0,1.0,0.003
282.1307675939471,1.0,1.0,0.003
284.74391664672476,1.0,1.0,0.003
287.38126918510665,1.0,1.0,0.003
290.04304938639916,1.0,1.0,0.003
292.7294835042816,1.0,1.0,0.003
295.440799888038,1.0,1.0,0.003
298.17722900196736,1.0,1.0,0.003
300.9390034449721,1.0,1.0,0.003
303.72635797033115,1.0,1.0,0.003
306.5395295056527,1.0,1.0,0.003
309.3787571730137,1.0,1.0,0.003
312.2442823092858,1.0,1.0,0.003
315.13634848664793,1.0,1.0,0.003
318.05520153329195,1.0,1.0,0.003
321.00108955431716,1.0,1.0,0.003
323.9742629528196,1.0,1.0,0.003
326.9749744511768,1.0,1.0,0.003
330.0034791125285,1.0,1.0,0.003
333.06003436245885,1.0,1.0,0.003
336.1449000108765,1.0,1.0,0.003
339.2583382740992,1.0,1.0,0.003
342.40061379714257,1.0,1.0,0.003
345.57199367621394,1.0,1.0,0.003
348.77274748141775,1.0,1.0,0.003
352.00314727966787,1.0,1.0,0.003
355.2634676578139,1.0,1.0,0.003
358.5539857459817,1.0,1.0,0.003
361.874981241128,1.0,1.0,0.003
365.22673643081754,1.0,1.0,0.003
368.6095362172158,1.0,1.0,0.003
372.0236681413066,1.0,1.0,0.003
375.4694224073337,1.0,1.0,0.003
378.94709190746676,1.0,1.0,0.003
382.45697224669993,1.0,1.0,0.003
385.9993617679767,1.0,1.0,0.003
389.5745615775501,1.0,1.0,0.003
393.18287557057704,1.0,1.0,0.003
396.82461045694816,1.0,1.0,0.003
400.5000757873611,1.0,1.0,0.003
404.20958397963057,1.0,1.0,0.003
407.9534503452449,1.0,1.0,0.003
411.7319931161679,1.0,1.0,0.004
415.54553347188755,1.0,1.0,0.004
419.39439556671863,1.0,1.0,0.004
423.27890655735484,1.0,1.0,0.004
427.19939663067765,1.0,1.0,0.004
431.15619903182284,1.0,1.0,0.004
435.149650092505,1.0,1.0,0.004
439.1800892596086,1.0,1.0,0.004
443.2478591240396,1.0,1.0,0.004
447.3533054498463,1.0,1.0,0.004
451.4967772036102,1.0,1.0,0.004
455.6786265841064,1.0,1.0,0.004
459.8992090522438,1.0,1.0,0.004
464.15888336127773,1.0,1.0,0.004
468.4580115873045,1.0,1.0,0.004
472.7969591600391,1.0,1.0,0.004
477.17609489387456,1.0,1.0,0.004
481.5957910192351,1.0,1.0,0.004
486.0564232142134,1.0,1.0,0.004
490.55837063650455,1.0,1.0,0.004
495.1020159556351,1.0,1.0,0.004
499.68774538548837,1.0,1.0,0.004
504.3159487171359,1.0,1.0,0.004
508.98701935196794,1.0,1.0,0.004
513.7013543351344,1.0,1.0,0.004
518.4593543892913,1.0,1.0,0.004
523.2614239486662,1.0,1.0,0.004
528.1079711934331,1.0,1.0,0.004
532.9994080844087,1.0,1.0,0.004
537.9361503980704,1.0,1.0,0.004
542.9186177618943,1.0,1.0,0.004
547.9472336900287,1.0,1.0,0.004
553.0224256192901,1.0,1.0,0.004
558.144624945496,1.0,1.0,0.004
563.3142670601358,1.0,1.0,0.004
568.5317913873754,1.0,1.0,0.004
573.7976414214133,1.0,1.0,0.004
579.1122647641758,1.0,1.0,0.004
584.4761131633632,1.0,1.0,0.004
