name,solver,status,run_time,iter,obj_val,n,m,N,status_val,scale_updates,scale,pobj,dobj,res_pri,res_dual,gap,res_infeas,res_unbdd_a,res_unbdd_p,comp_slack,solve_time,setup_time,lin_sys_time,cone_time,accel_time,rejected_accel_steps,accepted_accel_steps
arch0,SCS_AA2,max_iter_reached,1000.2612731456757,22075,0.23280591421981406,56280,174,3030,2,2,0.0016439838456678688,0.23280591421981406,0.23281746133710032,0.031219525016618486,0.0004117368017872616,1.1547117286256915e-05,9.60467713461247,,,6.20903506387549e-09,1000233.677211,32.96493,31763.469002000158,946417.7017479964,6523.773407000188,92,1166
arch2,SCS_AA2,max_iter_reached,1000.3118689060211,25025,0.2864097173962729,56280,174,3420,2,4,0.0006439265595317657,0.2864097173962729,0.28643668646121845,0.053948462006373016,0.001040857154480472,2.6969064945522022e-05,9.251807052199561,,,2.541224830565625e-08,1000255.89694,51.212837,32770.05677100012,941509.915162004,9501.497868000044,0,2452
arch4,SCS_AA2,max_iter_reached,1000.1350519657135,27325,0.4151914579136098,56280,174,3420,2,4,0.0012619259911276937,0.4151914579136098,0.41523072649513737,0.040334816102923325,0.001039517536370298,3.926858152753508e-05,7.8873373500839525,,,1.3231215234554838e-08,1000111.597293,30.196,31988.56755999993,943972.2590039944,8337.840326000258,41,2239
arch8,SCS_AA2,max_iter_reached,1000.2806830406189,32825,0.6918317912182388,56280,174,3420,2,4,0.0029620041573747273,0.6918317912182388,0.6919923713688405,0.0886807771541833,0.0015051669878679793,0.000160580150601737,7.994551713012349,,,1.494772732257843e-07,1000261.788429,25.27228,32702.81435400002,945132.1432109978,6223.04221300069,146,1638
control1,SCS_AA2,max_iter_reached,2.1027441024780273,100000,0.01131188676197406,120,21,345,2,5,1e-06,0.01131188676197406,0.011116270368128896,79535.19714222598,0.3055612864651014,0.00019561639384516361,89.95698370219611,,,3.023796197437665e-09,2102.054711,0.379477,281.540849999997,1665.463281999986,38.52102100001265,822,897
control2,SCS_AA2,max_iter_reached,13.223103046417236,100000,0.016508211611049848,465,66,2590,2,5,1e-06,0.016508211611049848,0.01651353650952566,19737.931705766932,0.169262635141562,5.324898475811666e-06,60.55560461724664,,,8.438417900479522e-09,13221.597994,1.299665,2218.4464710000098,10511.734174000112,123.98278700000382,782,1337
control3,SCS_AA2,max_iter_reached,30.223306894302368,100000,0.3471037108203452,1035,136,8610,2,11,1e-06,0.3471037108203452,0.3469710886398326,23872.901149022233,0.1460455701296212,0.0001326221805125737,2.882063828978785,,,3.6098770809909e-08,30217.027267,6.218938,7418.016366999922,21849.888815000028,202.52804199993926,757,1554
control4,SCS_AA2,max_iter_reached,57.05734610557556,100000,0.011479226321591832,1830,231,20280,2,5,1e-06,0.011479226321591832,0.011418675032231764,29952.007335006638,0.11109095436449716,6.055128936006828e-05,87.57585157118496,,,3.6075010886143913e-09,57042.88055,14.554933,20408.877604000085,34904.67368000014,358.88985100014514,720,2019
gpp100,SCS_AA2,optimal,232.82991790771484,49100,-44.94330054964004,5050,101,5150,1,6,0.001255588694407181,-44.94330054964004,-44.94329775026295,0.0008939713309129219,1.6790285516243132e-05,2.799377091216585e-06,,0.05562613799939121,0.0,7.797589205438271e-07,232827.907374,3.44978,4252.667720999973,226524.86123600107,293.7231360000038,437,44
gpp124-1,SCS_AA2,optimal,322.5254421234131,43925,-7.364372228407169,7750,125,7874,1,7,0.0015251748817911972,-7.364372228407169,-7.364371735448442,0.0020136347613241507,5.7235712897582225e-06,4.929587274375911e-07,,0.2375580537151771,0.0,1.3686594684259035e-06,322522.318233,5.370856,5826.735715999951,313748.8495549962,427.946852999974,385,88
gpp124-2,SCS_AA2,optimal,429.4470388889313,55125,-46.8623493432171,7750,125,7874,1,6,0.0018401368437964136,-46.8623493432171,-46.86232404736086,0.00262037797651581,2.3467754931047615e-06,2.5295856242531553e-05,,0.05868168219274871,0.0,6.35207470622845e-07,429442.482678,7.255866,7639.246570999918,418177.8393550026,531.9053999998218,487,93
gpp124-3,SCS_AA2,optimal,412.5756268501282,56850,-153.01322022074996,7750,125,7874,1,7,0.0057013516671721165,-153.01322022074996,-153.01322134077566,0.00016051070093615232,0.0001821904382500251,1.120025707543036e-06,,0.032676935849555354,0.0,8.711085683899e-07,412572.419173,6.047479,7542.1588839999795,401391.4096880044,587.8985439997447,483,300
gpp124-4,SCS_AA2,optimal,177.16376113891602,25175,-419.00621964674554,7750,125,7874,1,6,0.0019289954480395859,-419.00621964674554,-419.00616873962565,0.0025426150159138326,6.736139681737473e-05,5.09071198913514e-05,,0.017899041991306968,0.0,3.0117880669422448e-06,177158.072338,5.96284,3316.009114999995,172187.1140899995,295.5360730000096,199,271
hinf1,SCS_AA2,optimal,1.3390231132507324,37150,2.034899088597509,105,13,92,1,1,0.031613787201242874,2.034899088597509,2.0351182476053182,0.002839562673621373,9.893966165504196e-05,0.00021915900780909267,0.4913233231115234,,,1.5899751792947114e-09,1338.3099,0.327386,68.54274699999935,1208.267352000002,15.69140099999986,336,1
hinf10,SCS_AA2,optimal,0.22228002548217773,3650,117.2461184417072,171,21,190,1,2,0.005465570998199518,117.2461184417072,117.24774719188804,0.1463245555520455,0.00019928657895337918,0.0016287501808423626,0.008529171893391285,,,4.5124871839163916e-08,221.630736,0.365567,10.843294999999994,202.57089899999943,1.9699960000000247,30,11
hinf11,SCS_AA2,optimal,0.0704810619354248,825,68.9508011782841,253,31,417,1,3,0.0016414063962188208,68.9508011782841,68.9525322160421,0.3772409215173574,0.0001369058305623567,0.0017310377580011303,0.014502773946507301,,,1.1723077752989752e-07,69.741974,0.365728,3.9747130000000004,63.35093900000006,0.5404840000000007,5,6
