tau,SCS-3.0,OSQP
1.0,0.3333333333333333,0.8888888888888888
1.0092621909870476,0.3333333333333333,0.8888888888888888
1.0186101701559758,0.3333333333333333,0.8888888888888888
1.0280447320933093,0.3333333333333333,0.8888888888888888
1.0375666787451858,0.3333333333333333,0.8888888888888888
1.0471768194855202,0.3333333333333333,0.8888888888888888
1.0568759711848041,0.3333333333333333,0.8888888888888888
1.0666649582795393,0.3333333333333333,0.8888888888888888
1.0765446128423155,0.3333333333333333,0.8888888888888888
1.0865157746525382,0.3333333333333333,0.8888888888888888
1.0965792912678098,0.3333333333333333,0.8888888888888888
1.1067360180959736,0.3333333333333333,0.8888888888888888
1.116986818467823,0.3333333333333333,0.8888888888888888
1.1273325637104867,0.3333333333333333,0.8888888888888888
1.1377741332214912,0.3333333333333333,0.8888888888888888
1.148312414543511,0.3333333333333333,0.8888888888888888
1.158948303439811,0.3333333333333333,0.8888888888888888
1.1696827039703852,0.3333333333333333,0.8888888888888888
1.180516528568805,0.3333333333333333,0.8888888888888888
1.1914506981197759,0.3333333333333333,0.8888888888888888
1.2024861420374122,0.3333333333333333,0.8888888888888888
1.2136237983442408,0.3333333333333333,0.8888888888888888
1.2248646137509314,0.3333333333333333,0.8888888888888888
1.2362095437367686,0.3333333333333333,0.8888888888888888
1.2476595526308696,0.3333333333333333,0.8888888888888888
1.259215613694151,0.3333333333333333,0.8888888888888888
1.2708787092020586,0.3333333333333333,0.8888888888888888
1.2826498305280605,0.3333333333333333,0.8888888888888888
1.2945299782279156,0.3333333333333333,0.8888888888888888
1.306520162124721,0.3333333333333333,0.8888888888888888
1.3186214013947486,0.3333333333333333,0.8888888888888888
1.330834724654075,0.3333333333333333,0.8888888888888888
1.343161170046016,0.3333333333333333,0.8888888888888888
1.3556017853293685,0.3333333333333333,0.8888888888888888
1.3681576279674716,0.3333333333333333,0.8888888888888888
1.3808297652180925,0.3333333333333333,0.8888888888888888
1.3936192742241424,0.3333333333333333,0.8888888888888888
1.406527242105237,0.3333333333333333,0.8888888888888888
1.4195547660501011,0.3333333333333333,0.8888888888888888
1.4327029534098308,0.3333333333333333,0.8888888888888888
1.4459729217920199,0.3333333333333333,0.8888888888888888
1.4593657991557567,0.3333333333333333,0.8888888888888888
1.4728827239075026,0.3333333333333333,0.8888888888888888
1.4865248449978568,0.3333333333333333,0.8888888888888888
1.5002933220192183,0.3333333333333333,0.8888888888888888
1.5141893253043521,0.3333333333333333,0.8888888888888888
1.5282140360258698,0.3333333333333333,0.8888888888888888
1.5423686462966282,0.3333333333333333,0.8888888888888888
1.5566543592710615,0.3333333333333333,0.8888888888888888
1.5710723892474503,0.3333333333333333,0.8888888888888888
1.5856239617711374,0.3333333333333333,0.8888888888888888
1.6003103137387007,0.3333333333333333,0.8888888888888888
1.6151326935030905,0.3333333333333333,0.8888888888888888
1.6300923609797406,0.3333333333333333,0.8888888888888888
1.6451905877536626,0.3333333333333333,0.8888888888888888
1.66042865718753,0.3333333333333333,0.8888888888888888
1.6758078645307677,0.3888888888888889,0.8888888888888888
1.691329517029648,0.3888888888888889,0.8888888888888888
1.7069949340384074,0.3888888888888889,0.8888888888888888
1.722805447131394,0.3888888888888889,0.8888888888888888
1.7387624002162507,0.3888888888888889,0.8888888888888888
1.754867149648151,0.3888888888888889,0.8888888888888888
1.7711210643450879,0.3888888888888889,0.8888888888888888
1.787525525904235,0.3888888888888889,0.8888888888888888
1.8040819287193828,0.3888888888888889,0.8888888888888888
1.820791680099463,0.3888888888888889,0.8888888888888888
1.8376562003881711,0.3888888888888889,0.8888888888888888
1.8546769230846987,0.3888888888888889,0.8888888888888888
1.8718552949655787,0.3888888888888889,0.8888888888888888
1.8891927762076663,0.4444444444444444,0.8888888888888888
1.9066908405122525,0.4444444444444444,0.8888888888888888
1.924350975230331,0.4444444444444444,0.8888888888888888
1.9421746814890257,0.4444444444444444,0.8888888888888888
1.9601634743191854,0.4444444444444444,0.8888888888888888
1.9783188827841642,0.4444444444444444,0.8888888888888888
1.996642450109794,0.4444444444444444,0.8888888888888888
2.0151357338155576,0.4444444444444444,0.8888888888888888
2.0338003058469813,0.4444444444444444,0.8888888888888888
2.052637752709252,0.5,0.8888888888888888
2.071649675602069,0.5,0.8888888888888888
2.0908376905557504,0.5,0.8888888888888888
2.1102034285685956,0.5,0.8888888888888888
2.12974853574552,0.5,0.8888888888888888
2.14947467343798,0.5,0.8888888888888888
2.1693835183851844,0.5,0.8888888888888888
2.1894767628566214,0.5,0.8888888888888888
2.209756114795902,0.5,0.8888888888888888
2.2302232979659378,0.5,0.8888888888888888
2.2508800520954613,0.5,0.8888888888888888
2.2717281330269055,0.5,0.8888888888888888
2.2927693128656492,0.5,0.8888888888888888
2.314005380130653,0.5,0.8888888888888888
2.3354381399064787,0.5,0.8888888888888888
2.3570694139967276,0.5,0.8888888888888888
2.3789010410788936,0.5,0.8888888888888888
2.4009348768606524,0.5,0.8888888888888888
2.4231727942375993,0.5,0.8888888888888888
2.445616683452446,0.5,0.8888888888888888
2.468268452255692,0.5,0.8888888888888888
2.491130026067789,0.5,0.8888888888888888
2.5142033481427974,0.5,0.9444444444444444
2.5374903797335704,0.5,0.9444444444444444
2.5609931002584587,0.5,0.9444444444444444
2.5847135074695635,0.5,0.9444444444444444
2.608653617622548,0.5,0.9444444444444444
2.632815465648021,0.5555555555555556,0.9444444444444444
2.6572011053245053,0.5555555555555556,0.9444444444444444
2.681812609453015,0.5555555555555556,0.9444444444444444
2.7066520700332415,0.5555555555555556,0.9444444444444444
2.7317215984413767,0.5555555555555556,0.9444444444444444
2.7570233256095835,0.5555555555555556,0.9444444444444444
2.7825594022071245,0.5555555555555556,0.9444444444444444
2.808331998823172,0.5555555555555556,0.9444444444444444
2.8343433061513092,0.5555555555555556,0.9444444444444444
2.8605955351757424,0.5555555555555556,0.9444444444444444
2.887090917359236,0.5555555555555556,0.9444444444444444
2.9138317048327873,0.5555555555555556,0.9444444444444444
2.940820170587063,0.5555555555555556,0.9444444444444444
2.9680586086656024,0.5555555555555556,0.9444444444444444
2.9955493343598136,0.5555555555555556,0.9444444444444444
3.0232946844057773,0.5555555555555556,0.9444444444444444
3.0512970171828697,0.5555555555555556,0.9444444444444444
3.079558712914226,0.6111111111111112,0.9444444444444444
3.108082173869064,0.6111111111111112,0.9444444444444444
3.1368698245668774,0.6111111111111112,0.9444444444444444
3.1659241119835224,0.6111111111111112,0.9444444444444444
3.195247505759212,0.6111111111111112,0.9444444444444444
3.2248424984084414,0.6111111111111112,0.9444444444444444
3.254711605531848,0.6111111111111112,0.9444444444444444
3.2848573660300446,0.6111111111111112,0.9444444444444444
3.315282342319425,0.6111111111111112,0.9444444444444444
3.345989120549973,0.6111111111111112,0.9444444444444444
3.3769803108250906,0.6111111111111112,0.9444444444444444
3.408258547423452,0.6111111111111112,0.9444444444444444
3.4398264890229253,0.6111111111111112,0.9444444444444444
3.4716868189265613,0.6111111111111112,0.9444444444444444
3.503842245290674,0.6111111111111112,0.9444444444444444
3.536295501355042,0.6111111111111112,0.9444444444444444
3.5690493456752295,0.6111111111111112,0.9444444444444444
3.602106562357071,0.6111111111111112,0.9444444444444444
3.6354699612933197,0.6111111111111112,0.9444444444444444
3.6691423784024932,0.6111111111111112,0.9444444444444444
3.703126675869926,0.6111111111111112,0.9444444444444444
3.737425742391064,0.6111111111111112,0.9444444444444444
3.7720424934169983,0.6111111111111112,0.9444444444444444
3.806979871402286,0.6111111111111112,0.9444444444444444
3.84224084605506,0.6111111111111112,0.9444444444444444
3.877828414589456,0.6111111111111112,0.9444444444444444
3.913745601980384,0.6111111111111112,0.9444444444444444
3.949995461220644,0.6111111111111112,0.9444444444444444
3.986581073580441,0.6111111111111112,0.9444444444444444
4.023505548869292,0.6111111111111112,0.9444444444444444
4.060772025700365,0.6111111111111112,0.9444444444444444
4.0983836717572615,0.6111111111111112,0.9444444444444444
4.136343684063275,0.6111111111111112,0.9444444444444444
4.174655289253137,0.6111111111111112,0.9444444444444444
4.213321743847288,0.6111111111111112,0.9444444444444444
4.252346334528682,0.6111111111111112,0.9444444444444444
4.291732378422157,0.6111111111111112,0.9444444444444444
4.3314832233764,0.6111111111111112,0.9444444444444444
4.371602248248505,0.6111111111111112,0.9444444444444444
4.412092863191189,0.6111111111111112,0.9444444444444444
4.452958509942655,0.6111111111111112,0.9444444444444444
4.494202662119142,0.6111111111111112,0.9444444444444444
4.535828825510188,0.6111111111111112,0.9444444444444444
4.577840538376619,0.6111111111111112,0.9444444444444444
4.6202413717513116,0.6111111111111112,0.9444444444444444
4.663034929742731,0.6111111111111112,0.9444444444444444
4.7062248498412815,0.6111111111111112,0.9444444444444444
4.749814803228501,0.6111111111111112,0.9444444444444444
4.79380849508911,0.6111111111111112,0.9444444444444444
4.838209664925956,0.6111111111111112,0.9444444444444444
4.8830220868778795,0.6111111111111112,0.9444444444444444
4.9282495700405144,0.6111111111111112,0.9444444444444444
4.973895958790064,0.7222222222222222,0.9444444444444444
5.019965133110082,0.7222222222222222,0.9444444444444444
5.066461008921268,0.7222222222222222,0.9444444444444444
5.113387538414326,0.7222222222222222,0.9444444444444444
5.160748710385909,0.7222222222222222,0.9444444444444444
5.208548550577661,0.7222222222222222,0.9444444444444444
5.256791122018422,0.7222222222222222,0.9444444444444444
5.305480525369573,0.7222222222222222,0.9444444444444444
5.354620899273607,0.7222222222222222,0.9444444444444444
5.404216420705916,0.7222222222222222,0.9444444444444444
5.454271305329834,0.7222222222222222,0.9444444444444444
5.50478980785497,0.7222222222222222,0.9444444444444444
5.555776222398876,0.7222222222222222,0.9444444444444444
5.607234882852032,0.7222222222222222,0.9444444444444444
5.659170163246244,0.7222222222222222,0.9444444444444444
5.711586478126432,0.7222222222222222,0.9444444444444444
5.764488282925877,0.7222222222222222,0.9444444444444444
5.8178800743449335,0.7222222222222222,0.9444444444444444
5.871766390733256,0.7222222222222222,0.9444444444444444
5.926151812475554,0.7222222222222222,0.9444444444444444
5.981040962380941,0.7222222222222222,0.9444444444444444
6.036438506075867,0.7222222222222222,0.9444444444444444
6.09234915240071,0.7222222222222222,0.9444444444444444
6.148777653810023,0.7222222222222222,0.9444444444444444
6.205728806776502,0.7777777777777778,0.9444444444444444
6.26320745219869,0.8333333333333334,0.9444444444444444
6.321218475812452,0.8333333333333334,0.9444444444444444
6.379766808606281,0.8333333333333334,0.9444444444444444
6.4388574272404195,0.8333333333333334,0.9444444444444444
6.49849535446989,0.8333333333333334,0.9444444444444444
6.558685659571432,0.8333333333333334,0.9444444444444444
6.619433458774393,0.8333333333333334,0.9444444444444444
6.680743915695613,0.8333333333333334,0.9444444444444444
6.742622241778342,0.8333333333333334,0.9444444444444444
6.805073696735208,0.8333333333333334,0.9444444444444444
6.868103588995304,0.8333333333333334,0.9444444444444444
6.931717276155406,0.8333333333333334,0.9444444444444444
6.995920165435373,0.8333333333333334,0.9444444444444444
7.060717714137773,0.8333333333333334,0.9444444444444444
7.1261154301117475,0.8333333333333334,0.9444444444444444
7.192118872221189,0.8333333333333334,0.9444444444444444
7.258733650817251,0.8333333333333334,0.9444444444444444
7.3259654282152304,0.8333333333333334,0.9444444444444444
7.393819919175866,0.8333333333333334,0.9444444444444444
7.46230289139111,0.8333333333333334,0.9444444444444444
7.531420165974372,0.8333333333333334,0.9444444444444444
7.6011776179553285,0.8333333333333334,0.9444444444444444
7.671581176779302,0.8333333333333334,0.9444444444444444
7.742636826811269,0.8333333333333334,0.9444444444444444
7.814350607844544,0.8333333333333334,0.9444444444444444
7.886728615614152,0.8333333333333334,0.9444444444444444
7.959777002314984,0.8333333333333334,0.9444444444444444
8.033501977124734,0.8333333333333334,0.9444444444444444
8.107909806731687,0.8333333333333334,0.9444444444444444
8.183006815867392,0.8333333333333334,0.9444444444444444
8.258799387844268,0.8333333333333334,0.9444444444444444
8.335293965098193,0.8333333333333334,0.9444444444444444
8.412497049736118,0.8333333333333334,0.9444444444444444
8.490415204088746,0.8333333333333334,0.9444444444444444
8.56905505126835,0.8333333333333334,0.9444444444444444
8.648423275731723,0.8333333333333334,0.9444444444444444
8.728526623848378,0.8333333333333334,0.9444444444444444
8.809371904473991,0.8333333333333334,0.9444444444444444
8.89096598952916,0.8333333333333334,0.9444444444444444
8.973315814583522,0.8333333333333334,0.9444444444444444
9.05642837944529,0.8333333333333334,0.9444444444444444
9.14031074875623,0.8333333333333334,0.9444444444444444
9.224970052592175,0.8333333333333334,0.9444444444444444
9.310413487069077,0.8333333333333334,0.9444444444444444
9.396648314954692,0.8333333333333334,0.9444444444444444
9.483681866285922,0.8333333333333334,0.9444444444444444
9.571521538991863,0.8333333333333334,0.9444444444444444
9.660174799522645,0.8333333333333334,0.9444444444444444
9.749649183484088,0.8333333333333334,0.9444444444444444
9.83995229627823,0.8333333333333334,0.9444444444444444
9.931091813749795,0.8333333333333334,0.9444444444444444
10.023075482838655,0.8333333333333334,0.9444444444444444
10.115911122238298,0.8333333333333334,0.9444444444444444
10.209606623060465,0.8333333333333334,0.9444444444444444
10.30416994950588,0.8333333333333334,0.9444444444444444
10.399609139541198,0.8333333333333334,0.9444444444444444
10.495932305582278,0.8333333333333334,0.9444444444444444
10.5931476351837,0.8333333333333334,0.9444444444444444
10.691263391734761,0.8333333333333334,0.9444444444444444
10.79028791516184,0.8333333333333334,0.9444444444444444
10.8902296226373,0.8333333333333334,0.9444444444444444
10.991097009294972,0.8333333333333334,0.9444444444444444
11.092898648952227,0.8333333333333334,0.9444444444444444
11.195643194838782,0.8333333333333334,0.9444444444444444
11.299339380332222,0.8333333333333334,0.9444444444444444
11.403996019700324,0.8333333333333334,0.9444444444444444
11.509622008850323,0.8333333333333334,0.9444444444444444
11.616226326085018,0.8333333333333334,0.9444444444444444
11.723818032865985,0.8333333333333334,0.9444444444444444
11.832406274583786,0.8333333333333334,0.9444444444444444
11.94200028133532,0.8333333333333334,0.9444444444444444
12.052609368708426,0.8333333333333334,0.9444444444444444
12.164242938573679,0.8333333333333334,0.9444444444444444
12.276910479883592,0.8333333333333334,0.9444444444444444
12.390621569479162,0.8333333333333334,0.9444444444444444
12.505385872903908,0.8333333333333334,0.9444444444444444
12.621213145225473,0.8333333333333334,0.9444444444444444
12.738113231864785,0.8333333333333334,0.9444444444444444
12.856096069432958,0.8333333333333334,0.9444444444444444
12.975171686575875,0.8888888888888888,0.9444444444444444
13.095350204826671,0.8888888888888888,0.9444444444444444
13.216641839466051,0.8888888888888888,0.9444444444444444
13.339056900390586,0.8888888888888888,0.9444444444444444
13.462605792989104,0.8888888888888888,0.9444444444444444
13.587299019027098,0.8888888888888888,0.9444444444444444
13.71314717753945,0.8888888888888888,0.9444444444444444
13.840160965731316,0.8888888888888888,0.9444444444444444
13.968351179887398,0.8888888888888888,0.9444444444444444
14.09772871628967,0.8888888888888888,0.9444444444444444
14.228304572143527,0.8888888888888888,0.9444444444444444
14.360089846512599,0.8888888888888888,0.9444444444444444
14.493095741262167,0.8888888888888888,0.9444444444444444
14.627333562011298,0.8888888888888888,0.9444444444444444
14.762814719093903,0.8888888888888888,0.9444444444444444
14.899550728528544,0.8888888888888888,0.9444444444444444
15.037553212997377,0.8888888888888888,0.9444444444444444
15.176833902834053,0.8888888888888888,0.9444444444444444
15.317404637020799,0.8888888888888888,0.9444444444444444
15.459277364194778,0.8888888888888888,0.9444444444444444
15.602464143663688,0.8888888888888888,0.9444444444444444
