name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
LISWET4,SCS-3.0_high,optimal,7.305751085281372,9375,24.99920267103562,25.000112,10002,20002,50004
LISWET5,SCS-3.0_high,optimal,6.7248311042785645,8625,25.033333116201902,25.034253,10002,20002,50004
LISWET6,SCS-3.0_high,optimal,7.0325000286102295,9025,24.99479606732666,24.995748,10002,20002,50004
LISWET7,SCS-3.0_high,optimal,6.76066517829895,8775,25.001851171609815,498.84089,10002,20002,50004
LISWET8,SCS-3.0_high,optimal,6.6842041015625,8675,25.00180577351739,7144.7006,10002,20002,50004
LISWET9,SCS-3.0_high,optimal,6.735221862792969,8725,25.001359500310173,1963.2513,10002,20002,50004
LOTSCHD,SCS-3.0_high,optimal,0.022395849227905273,375,2398.413441844527,2398.4159,12,19,72
MOSARQP1,SCS-3.0_high,optimal,0.09215903282165527,550,-952.8754441484857,-952.87544,2500,3200,8512
MOSARQP2,SCS-3.0_high,optimal,0.020653963088989258,200,-1597.4821216773569,-1597.4821,900,1500,4820
POWELL20,SCS-3.0_high,max_iter_reached,74.58024096488953,100000,inf,52089583000.0,10000,20000,40000
PRIMAL1,SCS-3.0_high,optimal,0.024180889129638672,50,-0.03501314588900546,-0.035012965,325,410,6464
PRIMAL2,SCS-3.0_high,optimal,0.0063931941986083984,25,-0.033733789598628876,-0.033733676,649,745,9339
PRIMAL3,SCS-3.0_high,optimal,0.04694724082946777,50,-0.13575418060195152,-0.13575584,745,856,23036
PRIMAL4,SCS-3.0_high,optimal,0.02654099464416504,125,-0.7460923211082192,-0.74609083,1489,1564,19008
PRIMALC1,SCS-3.0_high,max_iter_reached,1.4910671710968018,100000,-7058.42296117962,-6155.2508,230,239,2529
PRIMALC2,SCS-3.0_high,max_iter_reached,1.4198870658874512,100000,-3552.375458242874,-3551.3077,231,238,2078
PRIMALC5,SCS-3.0_high,optimal,0.24806880950927734,13800,-427.2323684801812,-427.23233,287,295,2869
PRIMALC8,SCS-3.0_high,optimal,1.2665038108825684,39125,-18309.666537351277,-18309.43,520,528,5199
Q25FV47,SCS-3.0_high,max_iter_reached,29.88208270072937,100000,13743183.80376474,13744448.0,1571,2391,130523
QADLITTL,SCS-3.0_high,optimal,0.20537495613098145,22900,480318.7907250191,480318.86,97,153,637
QAFIRO,SCS-3.0_high,optimal,0.030092716217041016,200,-1.5907858996918924,-1.5907818,32,59,124
QBANDM,SCS-3.0_high,optimal,1.125523328781128,30850,16352.362452741421,16352.342,472,777,3023
QBEACONF,SCS-3.0_high,optimal,0.05503582954406738,2100,164712.74108513817,164712.06,262,435,3673
QBORE3D,SCS-3.0_high,max_iter_reached,2.317875862121582,100000,3102.9532489860094,3100.2008,315,548,1872
QBRANDY,SCS-3.0_high,optimal,0.5302081108093262,22100,28375.210405707938,28375.115,249,469,2511
QCAPRI,SCS-3.0_high,max_iter_reached,3.0789780616760254,100000,49912156.23118811,66793293.0,353,624,3852
QE226,SCS-3.0_high,max_iter_reached,2.8989129066467285,100000,212.6517005793932,212.65343,282,505,4721
QETAMACR,SCS-3.0_high,max_iter_reached,12.341186761856079,100000,86659.58298800836,86760.37,688,1088,11613
QFFFFF80,SCS-3.0_high,max_iter_reached,9.704706192016602,100000,870579.388241563,873147.47,854,1378,10635
QFORPLAN,SCS-3.0_high,max_iter_reached,3.3460049629211426,100000,6656704072.414737,7456631500.0,421,582,6112
QGFRDXPN,SCS-3.0_high,max_iter_reached,6.459635972976685,100000,6831867816.465197,100790590000.0,1092,1708,3739
QGROW15,SCS-3.0_high,max_iter_reached,5.354146957397461,100000,-inf,-101693640.0,645,945,7227
QGROW22,SCS-3.0_high,max_iter_reached,7.961313009262085,100000,-inf,-149628950.0,946,1386,10837
QGROW7,SCS-3.0_high,max_iter_reached,2.458983898162842,100000,-inf,-42798714.0,301,441,3597
QISRAEL,SCS-3.0_high,optimal,0.32573413848876953,17950,25347788.597214106,25347838.0,142,316,3765
QPCBLEND,SCS-3.0_high,optimal,0.009578943252563477,1225,-0.007844883623475971,-0.0078425409,83,157,657
