name,solver,status,run_time,iter,obj_val,n,m,N,status_val,scale_updates,scale,pobj,dobj,res_pri,res_dual,gap,res_infeas,res_unbdd_a,res_unbdd_p,comp_slack,solve_time,setup_time,lin_sys_time,cone_time,accel_time,rejected_accel_steps,accepted_accel_steps
hinf2,SCS-3.0,optimal,0.6095740795135498,18625,10.44082308394484,136,13,118,1,2,0.00832994275229748,10.44082308394484,10.44173849789894,0.024440282131963947,0.00019976169251736744,0.0009154139541011973,0.09576700689630191,,,2.457738901284756e-09,609.022397,0.237194,36.33663599999996,552.5105700000018,0.0,0,0
hinf3,SCS-3.0,optimal,0.1432638168334961,4650,56.889156689188454,136,13,118,1,2,0.00998062036060299,56.889156689188454,56.887315318433295,0.06673610187793019,7.121413117898137e-05,0.0018413707551577468,0.017578720531838444,,,7.229955301113478e-09,142.747091,0.243086,8.617175000000026,129.43115100000014,0.0,0,0
hinf4,SCS-3.0,optimal,0.2991518974304199,9100,274.78089659012096,136,13,118,1,2,0.006734253697136719,274.78089659012096,274.7797583653959,0.062129027495974855,0.00019999557173898746,0.001138224725087815,0.0036392831990831242,,,2.841984070300896e-08,298.70026,0.188892,17.587760999999997,270.7991080000014,0.0,0,0
hinf5,SCS-3.0,max_iter_reached,3.188293933868408,100000,296.1790065345975,136,13,118,2,2,0.009110452319493322,296.1790065345975,296.1808630932208,0.25273764452951614,0.0004941202856199605,0.0018565586233351367,0.0033763558575820173,,,1.693857649698316e-07,3187.807209,0.24115,197.24407400000376,2876.1797129999545,0.0,0,0
hinf6,SCS-3.0,optimal,0.4795191287994385,14950,243.47097171143687,136,13,118,1,2,0.007782597401652092,243.47097171143687,243.44948687730732,0.2794363917435804,0.00018988316317761266,0.02148483412956436,0.00410756257368759,,,5.256592672253646e-08,479.044281,0.212114,29.032419000000093,433.6942779999993,0.0,0,0
hinf7,SCS-3.0,optimal,0.7850770950317383,23650,236.97749765673672,136,13,118,1,1,0.03161652527225111,236.97749765673672,236.99866016419958,0.4004268666095655,0.0001275986744746669,0.021162507462851518,0.004219229585407415,,,4.867111158546322e-10,784.538424,0.295125,47.203838000000054,711.2655070000005,0.0,0,0
hinf8,SCS-3.0,optimal,0.5629067420959473,16175,62.70715854179235,136,13,118,1,3,0.0008090958683276829,62.70715854179235,62.70932104442437,0.37098926226119117,1.6995090070605e-05,0.0021625026320124885,0.015946597519586908,,,8.690712260950306e-09,562.457334,0.191972,30.964444000000093,513.4519620000001,0.0,0,0
hinf9,SCS-3.0,optimal,1.4290030002593994,48575,94.21443289098994,136,13,118,1,0,0.1,94.21443289098994,94.22140344242547,0.03993106814264768,0.00019951179899905651,0.006970551435531298,0.010613083058351075,,,4.255054239510336e-09,1428.483077,0.21448,93.99211800000108,1282.1607720000102,0.0,0,0
mcp100,SCS-3.0,optimal,1.9549429416656494,550,226.12222142756823,5050,100,100,1,0,0.1,226.12222142756823,226.13066628928493,0.0005493666004419218,0.0001338167196596227,0.008444861716707885,0.004422554301689814,,,6.525997378048487e-07,1951.822303,2.573774,29.826018999999974,1907.6718689999996,0.0,0,0
mcp124-1,SCS-3.0,optimal,3.7340879440307617,725,141.94182438905324,7750,124,124,1,0,0.1,141.94182438905324,141.94711214102827,0.0002131024768275938,0.00019554185600539954,0.005287751975027,0.007044877383672749,,,2.0634070097003132e-07,3730.465341,2.994625,62.592559,3637.0734170000023,0.0,0,0
