name,solver,status,run_time,iter,obj_val,n,m,N,setup_time,solve_time,scale,scale_updates
10034,SCS-3.0,max_iter_reached,1000.6737859249115,84300,-0.06321433376956079,40400,80600,280404,431.572029,1000251.554638,0.00011112848883514696,4
10038,SCS-3.0,max_iter_reached,1004.3853340148926,16775,-0.05034274200142586,160800,321200,1120804,3538.572987,1000743.669333,0.0006968175085327481,2
8495,SCS-3.0,optimal,1.6308441162109375,275,42857.47852965807,27543,35543,100572,224.570593,1399.686943,1.1905464397634127,2
8500,SCS-3.0,max_iter_reached,1016.3755369186401,7775,-0.12234262111512198,250997,501495,1561997,14484.64569,1001727.601509,1.8117690553664333e-05,6
8515,SCS-3.0,optimal,0.06331205368041992,25,-1.3932980955943599e-05,16002,24004,96008,31.09812,26.98581,0.1,0
8547,SCS-3.0,max_iter_reached,1112.1334862709045,1175,-8.816084677633134e-05,1003001,2004001,7006002,98167.686985,1013358.795276,9.482338757585833e-05,3
8559,SCS-3.0,max_iter_reached,1003.9123420715332,79425,108679314.76672754,10000,15000,94966,3803.081517,1000082.513123,407.7896011337213,5
8567,SCS-3.0,optimal,253.1836268901825,19250,115709460.74887778,10000,17500,102465,4746.215629,248416.63791,696.6189269058922,5
8602,SCS-3.0,optimal,602.8332529067993,2925,27353.84345199381,34552,87535,277439,31649.553748,571118.195696,0.0018515148978747187,8
8616,SCS-3.0,optimal,0.2613232135772705,150,245.0529382881659,13870,24274,55480,39.427748,218.239973,0.6504995014711712,1
8785,SCS-3.0,optimal,11.715148210525513,600,7866.6950489665605,10399,21761,73422,1796.586561,9904.508807,0.006451353575821143,2
8790,SCS-3.0,optimal,2.3963418006896973,325,-0.4346616016709165,39204,39204,234432,163.14367,2211.001211,0.011443814670185452,2
8792,SCS-3.0,optimal,0.7612578868865967,350,1.901597868180807,15129,15129,90282,54.336862,698.482235,0.1,0
8845,SCS-3.0,optimal,3.7398781776428223,9675,13427356.585850006,1546,2323,127581,37.010468,3695.982652,1.5164740921687823,2
8906,SCS-3.0,optimal,7.693115234375,6850,3014996.1489736233,5223,6061,132790,51.730203,7632.304009,1.5266602584592053,2
8938,SCS-3.0,max_iter_reached,54.54577302932739,100000,-32.23436584936525,4001,16000,35998,19.587659,54523.364432,0.03161663894418839,1
8991,SCS-3.0,optimal,0.30838894844055176,125,-1.2043004034553055,14400,14400,85920,45.779153,255.976122,0.1,0
9002,SCS-3.0,max_iter_reached,47.039571046829224,100000,inf,2890,4539,15470,25.128276,47012.318277,1e-06,4
