name,solver,status,run_time,iter,obj_val,obj_opt,n,m,N
LISWET2,COSMO,optimal,0.07350707054138184,100,24.984211881968577,24.998076,10002,20002,50004
LISWET3,COSMO,optimal,0.06929492950439453,100,24.98750502491032,25.00122,10002,20002,50004
LISWET4,COSMO,optimal,0.0722200870513916,100,24.98639685007845,25.000112,10002,20002,50004
LISWET5,COSMO,optimal,0.08559203147888184,100,25.02301846456612,25.034253,10002,20002,50004
LISWET6,COSMO,optimal,0.07559680938720703,100,24.982582949112384,24.995748,10002,20002,50004
LISWET7,COSMO,optimal,0.07464599609375,100,24.988118572842268,498.84089,10002,20002,50004
LISWET8,COSMO,optimal,0.08118891716003418,100,24.988016508079454,7144.7006,10002,20002,50004
LISWET9,COSMO,optimal,0.07233309745788574,100,24.98792630546768,1963.2513,10002,20002,50004
LOTSCHD,COSMO,optimal,0.014147043228149414,100,2398.0510509547667,2398.4159,12,19,72
MOSARQP1,COSMO,optimal,0.030655860900878906,200,-952.8777146718318,-952.87544,2500,3200,8512
MOSARQP2,COSMO,optimal,0.015172958374023438,100,-1597.482112413154,-1597.4821,900,1500,4820
POWELL20,COSMO,max_iter_reached,100.78888392448425,100000,50777490489.164955,52089583000.0,10000,20000,40000
PRIMAL1,COSMO,optimal,0.008137941360473633,100,-0.03501296493844175,-0.035012965,325,410,6464
PRIMAL2,COSMO,optimal,0.03178095817565918,100,-0.03373367612291153,-0.033733676,649,745,9339
PRIMAL3,COSMO,optimal,0.02637314796447754,100,-0.1357558371960066,-0.13575584,745,856,23036
PRIMAL4,COSMO,optimal,0.02089691162109375,100,-0.7460908851604267,-0.74609083,1489,1564,19008
PRIMALC1,COSMO,max_iter_reached,2.929208993911743,100000,-128976367.86559886,-6155.2508,230,239,2529
PRIMALC2,COSMO,max_iter_reached,2.6501901149749756,100000,-142681613.18323803,-3551.3077,231,238,2078
PRIMALC5,COSMO,max_iter_reached,2.923258066177368,100000,-3791795.701001705,-427.23233,287,295,2869
PRIMALC8,COSMO,max_iter_reached,4.010087966918945,100000,-219337198.1949492,-18309.43,520,528,5199
Q25FV47,COSMO,optimal,10.217921018600464,34300,13744468.970669143,13744448.0,1571,2391,130523
QADLITTL,COSMO,optimal,0.032919883728027344,1500,480303.687875112,480318.86,97,153,637
QAFIRO,COSMO,optimal,0.008131027221679688,400,-1.5908281014601147,-1.5907818,32,59,124
QBANDM,COSMO,optimal,0.061296939849853516,1300,16352.92619671094,16352.342,472,777,3023
QBEACONF,COSMO,optimal,0.05760002136230469,900,164773.90649701664,164712.06,262,435,3673
QBORE3D,COSMO,max_iter_reached,4.270428895950317,100000,3118.3366768870433,3100.2008,315,548,1872
QBRANDY,COSMO,optimal,0.7929818630218506,23500,28366.484221255807,28375.115,249,469,2511
QCAPRI,COSMO,max_iter_reached,3.9394659996032715,100000,45431774.79554014,66793293.0,353,624,3852
QE226,COSMO,optimal,0.36510491371154785,9100,212.6684879619342,212.65343,282,505,4721
QETAMACR,COSMO,max_iter_reached,14.512356042861938,100000,86396.67179240144,86760.37,688,1088,11613
